Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R	SBS96S	SBS96T
STAD_TCGA-CD-8535	3	17	15	9	10	23	24	4	0	22	7	1	7	38	10	10	88	21	3	22
STAD_TCGA-CD-8536	14	163	51	189	90	157	0	67	59	48	73	11	15	0	0	0	7	6	6	7
STAD_TCGA-CD-A486	4	21	6	17	0	6	0	1	4	2	4	4	0	16	1	8	1	8	7	2
STAD_TCGA-CD-A487	4	9	9	8	4	27	13	0	4	20	2	1	0	11	20	0	61	14	0	8
STAD_TCGA-CD-A489	0	7	6	8	2	5	4	0	1	2	8	7	0	10	5	8	6	2	5	10
STAD_TCGA-CD-A48A	5	16	18	27	8	18	8	2	10	1	6	4	23	21	8	11	77	10	12	6
STAD_TCGA-CD-A48C	8	19	16	20	4	22	4	0	0	2	13	11	10	9	10	0	69	31	10	14
STAD_TCGA-CD-A4MG	19	425	104	357	397	237	19	273	197	67	342	43	57	11	1	0	23	24	0	2
STAD_TCGA-CD-A4MH	1	9	1	16	9	11	0	0	2	10	0	1	6	5	6	6	2	7	3	4
STAD_TCGA-CD-A4MI	9	152	64	164	142	118	9	88	54	80	121	22	43	0	0	1	17	13	11	3
STAD_TCGA-CD-A4MJ	1	108	28	126	70	99	0	57	69	22	64	26	13	0	3	0	13	10	9	2
STAD_TCGA-CG-4300	4	13	8	26	2	19	2	3	8	5	0	3	6	6	3	20	18	11	3	3
STAD_TCGA-CG-4301	3	3	1	8	2	8	2	0	1	4	1	0	0	1	11	9	0	6	2	2
STAD_TCGA-CG-4304	1	4	4	12	4	0	0	1	2	10	3	0	3	0	15	9	3	3	4	5
STAD_TCGA-CG-4305	13	183	57	189	116	185	6	100	87	88	144	13	45	2	11	3	30	14	1	24
STAD_TCGA-CG-4306	9	172	69	297	83	195	1	52	63	95	97	12	11	1	18	0	4	0	0	13
STAD_TCGA-CG-4436	0	14	9	32	0	22	12	1	7	3	0	5	0	3	10	3	65	27	0	7
STAD_TCGA-CG-4437	11	31	16	37	19	33	8	12	9	28	31	31	26	18	44	24	9	208	12	42
STAD_TCGA-CG-4438	2	8	6	17	6	20	4	2	7	19	8	0	0	1	25	0	3	40	2	1
STAD_TCGA-CG-4440	7	16	12	9	4	5	8	3	1	2	13	4	0	14	15	0	14	17	2	7
STAD_TCGA-CG-4441	3	8	14	20	9	19	0	4	3	4	0	1	0	1	4	10	24	9	2	0
STAD_TCGA-CG-4442	11	193	81	211	170	174	7	126	271	74	164	0	38	0	10	5	21	6	1	17
STAD_TCGA-CG-4443	1	6	0	8	4	1	2	1	2	4	1	6	0	6	16	18	0	31	3	7
STAD_TCGA-CG-4444	1	9	7	20	6	6	5	2	0	11	0	0	0	17	4	5	101	20	16	0
STAD_TCGA-CG-4449	3	13	8	4	4	8	2	1	8	3	2	0	8	10	12	3	5	14	0	3
STAD_TCGA-CG-4455	0	0	2	4	0	3	0	0	0	6	0	0	1	4	3	16	2	0	9	4
STAD_TCGA-CG-4460	17	404	203	619	157	396	11	85	119	54	65	0	34	0	7	0	17	9	0	4
STAD_TCGA-CG-4462	3	10	8	21	2	11	5	0	0	0	0	0	3	2	3	6	11	11	1	0
STAD_TCGA-CG-4465	4	101	28	67	88	71	8	65	38	37	86	4	23	8	3	0	32	21	3	0
STAD_TCGA-CG-4466	3	12	9	24	2	7	20	3	6	8	0	7	3	8	14	0	83	24	8	7
STAD_TCGA-CG-4469	13	28	13	28	5	30	15	7	5	13	9	2	13	10	9	0	132	38	0	15
STAD_TCGA-CG-4474	1	14	10	24	5	15	4	3	3	4	2	0	1	0	9	3	0	5	1	3
STAD_TCGA-CG-4475	0	1	4	11	2	1	4	0	2	11	5	0	4	6	3	3	1	15	0	0
STAD_TCGA-CG-4476	5	6	4	19	13	9	1	5	7	0	0	7	0	6	20	6	3	22	7	6
STAD_TCGA-CG-4477	0	3	4	10	3	4	0	1	0	2	1	1	2	9	3	2	3	19	4	0
STAD_TCGA-CG-5716	1	1	3	4	1	3	0	0	4	0	0	0	0	0	0	0	1	5	1	0
STAD_TCGA-CG-5717	2	6	3	5	1	0	2	4	6	10	17	6	6	8	26	4	7	46	2	3
STAD_TCGA-CG-5718	1	9	6	8	3	15	0	0	1	0	6	0	8	17	4	5	2	11	7	4
STAD_TCGA-CG-5719	0	4	5	20	8	14	2	0	3	0	0	0	0	7	12	5	0	5	2	3
STAD_TCGA-CG-5720	1	7	4	12	4	17	2	0	2	0	5	4	4	2	10	9	4	9	5	2
STAD_TCGA-CG-5721	7	315	146	477	204	348	0	127	2283	125	270	0	417	0	12	13	52	0	0	168
STAD_TCGA-CG-5722	0	7	9	20	0	9	1	3	2	4	2	2	0	4	8	18	1	5	6	3
STAD_TCGA-CG-5723	14	326	93	322	261	173	15	68	187	23	148	40	123	13	10	0	27	0	0	30
STAD_TCGA-CG-5724	1	11	9	21	4	13	3	3	2	11	0	0	0	9	1	10	28	8	7	2
STAD_TCGA-CG-5725	0	4	5	4	2	6	2	2	0	0	0	4	0	6	0	0	2	6	7	0
STAD_TCGA-CG-5726	9	307	101	188	174	148	5	80	136	9	114	31	8	16	7	3	15	17	12	48
STAD_TCGA-CG-5727	6	17	19	31	0	12	2	4	2	6	5	5	9	11	13	14	5	29	9	4
STAD_TCGA-CG-5728	8	248	81	289	108	196	9	85	99	69	177	5	60	0	13	17	24	10	12	25
STAD_TCGA-CG-5730	5	21	14	32	9	16	0	1	7	5	4	0	0	29	22	0	1	11	10	15
STAD_TCGA-CG-5732	0	1	4	11	1	8	0	3	2	6	1	0	5	7	3	3	5	6	10	3
STAD_TCGA-CG-5733	11	164	78	170	129	169	8	71	64	111	155	0	22	4	6	0	22	1	8	0
STAD_TCGA-CG-5734	1	17	9	13	1	12	4	1	3	6	8	1	1	9	0	4	10	6	0	6
STAD_TCGA-D7-5577	4	7	9	15	7	15	9	1	1	3	0	3	7	18	1	8	10	12	7	7
STAD_TCGA-D7-5578	6	23	13	35	12	46	4	1	11	0	5	2	0	0	31	3	66	16	13	6
STAD_TCGA-D7-5579	4	10	12	9	4	7	12	9	1	3	9	4	5	1	16	14	26	12	10	6
STAD_TCGA-D7-6518	5	12	5	13	5	10	2	1	0	3	3	1	0	4	8	0	9	9	8	6
STAD_TCGA-D7-6519	0	2	6	10	1	0	0	4	4	4	0	0	0	4	4	6	1	7	12	2
STAD_TCGA-D7-6520	3	8	4	7	0	11	2	2	1	0	2	0	5	1	10	11	3	4	0	2
STAD_TCGA-D7-6521	0	10	13	13	6	9	0	0	0	1	0	3	0	9	9	1	1	3	5	5
STAD_TCGA-D7-6522	2	5	2	19	4	0	0	0	0	2	2	8	1	1	4	3	8	1	3	1
STAD_TCGA-D7-6524	4	10	14	27	4	11	0	0	4	2	0	10	3	0	0	5	0	6	18	6
STAD_TCGA-D7-6525	11	17	11	14	0	9	1	5	3	8	7	0	6	12	12	5	41	12	19	8
STAD_TCGA-D7-6526	5	14	11	16	8	25	10	1	0	5	11	9	1	21	17	9	53	29	8	15
STAD_TCGA-D7-6527	2	17	6	22	0	7	24	1	2	8	8	4	4	9	21	6	99	25	2	0
STAD_TCGA-D7-6528	7	24	11	9	2	20	40	2	7	19	9	7	8	17	33	18	135	31	0	23
STAD_TCGA-D7-6815	2	24	7	15	0	51	0	0	1	16	0	7	7	8	4	0	5	7	12	5
STAD_TCGA-D7-6817	0	9	2	13	10	14	1	2	4	0	2	3	0	3	0	0	8	29	0	5
STAD_TCGA-D7-6818	1	12	1	9	2	9	10	0	3	5	9	2	12	15	0	3	93	5	0	1
STAD_TCGA-D7-6820	0	4	3	17	4	4	4	0	0	6	8	0	8	6	20	9	1	13	5	9
STAD_TCGA-D7-6822	4	13	9	16	3	15	28	0	9	6	22	5	4	15	13	0	102	20	5	18
STAD_TCGA-D7-8570	1	13	7	14	0	24	0	0	0	15	0	1	5	1	12	6	4	44	0	7
STAD_TCGA-D7-8572	4	9	14	19	8	17	3	0	2	23	0	13	6	20	6	9	9	32	24	4
STAD_TCGA-D7-8573	0	9	8	14	1	17	1	1	2	7	8	1	7	0	4	6	6	6	3	4
STAD_TCGA-D7-8574	1	3	0	11	1	10	0	1	0	4	2	1	1	0	1	4	3	1	5	0
STAD_TCGA-D7-8575	3	3	5	7	1	7	0	0	0	5	1	0	3	0	3	9	0	5	4	1
STAD_TCGA-D7-8576	0	10	4	10	3	12	0	1	5	2	1	6	0	3	3	0	0	10	0	1
STAD_TCGA-D7-8578	0	13	5	5	0	24	2	0	1	3	0	0	0	0	0	6	0	4	2	2
STAD_TCGA-D7-8579	2	17	8	16	0	13	3	0	5	2	8	0	9	0	1	0	47	3	0	9
STAD_TCGA-D7-A4YT	5	16	11	18	4	6	5	10	8	28	13	8	2	23	32	17	11	112	20	15
STAD_TCGA-D7-A4YU	1	21	16	34	5	25	7	6	6	4	3	11	8	13	10	15	53	30	17	0
STAD_TCGA-D7-A4YV	8	191	64	208	85	161	1	55	39	70	50	10	2	0	5	0	20	5	3	23
STAD_TCGA-D7-A4YX	1	11	7	22	3	27	0	0	4	2	0	1	2	1	8	0	0	4	7	0
STAD_TCGA-D7-A4YY	5	80	27	72	51	64	8	32	23	33	35	11	11	13	0	0	58	20	7	0
STAD_TCGA-D7-A4Z0	4	17	4	17	4	3	26	0	0	2	2	1	7	3	4	10	258	4	0	0
STAD_TCGA-D7-A6ET	0	1	2	5	0	3	0	0	0	6	2	0	3	3	2	1	0	0	2	4
STAD_TCGA-D7-A6EV	1	20	12	32	1	22	2	10	4	4	3	3	11	2	12	21	21	23	0	0
STAD_TCGA-D7-A6EX	3	10	14	10	10	18	0	3	0	4	0	10	7	6	7	7	10	18	2	14
STAD_TCGA-D7-A6EY	8	236	48	214	102	164	20	75	150	16	252	29	40	0	2	0	90	27	0	88
STAD_TCGA-D7-A6EZ	0	17	9	14	13	7	1	7	5	2	12	11	12	10	37	34	18	89	16	0
STAD_TCGA-D7-A6F0	5	22	11	2	5	29	5	1	1	5	7	0	0	7	17	0	8	22	9	1
STAD_TCGA-D7-A6F2	0	4	4	24	4	3	2	1	1	1	2	0	6	2	3	5	1	13	13	1
STAD_TCGA-D7-A747	0	5	5	8	0	12	2	0	1	9	0	0	3	7	7	0	54	7	4	2
STAD_TCGA-D7-A748	1	9	4	2	1	18	3	0	0	1	2	0	0	1	0	0	5	1	3	0
STAD_TCGA-D7-A74A	3	9	12	20	1	35	2	0	3	6	0	1	4	8	66	0	3	22	0	0
STAD_TCGA-D7-A74B	1	1	3	9	0	2	0	2	1	2	6	0	2	7	0	0	3	3	0	0
STAD_TCGA-EQ-5647	1	8	8	14	2	0	1	2	6	0	0	4	0	18	11	2	8	7	9	9
STAD_TCGA-EQ-8122	2	20	13	23	11	25	4	0	5	19	0	9	5	21	18	15	10	12	7	9
STAD_TCGA-EQ-A4SO	1	8	5	1	11	17	1	2	7	6	9	6	7	0	28	8	6	65	13	4
STAD_TCGA-F1-6177	5	247	82	279	133	310	10	75	53	55	115	4	1	0	8	0	18	0	0	0
STAD_TCGA-F1-6874	12	132	57	159	94	162	4	91	61	84	41	31	0	3	10	23	18	0	0	9
STAD_TCGA-F1-6875	0	5	7	22	3	17	4	2	0	1	6	4	4	6	6	11	5	9	3	0
STAD_TCGA-F1-A448	1	113	32	153	56	52	3	39	40	46	104	4	5	2	1	0	12	5	0	0
STAD_TCGA-F1-A72C	1	9	2	7	0	11	0	0	2	0	0	0	2	3	1	3	5	5	3	7
STAD_TCGA-FP-7735	1	0	6	17	0	0	0	1	0	6	4	0	0	12	12	0	0	3	3	6
STAD_TCGA-FP-7829	21	28	14	34	14	41	3	6	1	8	11	11	10	25	0	0	23	14	35	7
STAD_TCGA-FP-7916	4	18	7	19	3	23	0	5	0	0	2	4	7	0	7	0	2	11	5	8
STAD_TCGA-FP-7998	2	9	6	10	0	10	0	2	5	5	0	3	0	1	8	4	4	2	4	6
STAD_TCGA-FP-8099	6	20	21	28	3	18	4	0	0	21	8	6	9	9	7	1	1	6	2	3
STAD_TCGA-FP-8209	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAD_TCGA-FP-8210	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0
STAD_TCGA-FP-8211	4	4	2	3	11	1	0	3	1	0	5	5	3	1	10	12	4	38	6	3
STAD_TCGA-FP-8631	3	3	6	4	6	8	6	1	0	9	1	1	5	2	13	13	5	24	2	8
STAD_TCGA-FP-A4BE	10	277	95	389	93	276	7	126	84	83	139	10	22	0	0	0	30	0	0	0
STAD_TCGA-FP-A4BF	4	22	5	19	0	7	5	0	0	0	0	8	7	10	2	17	5	2	5	4
STAD_TCGA-FP-A8CX	0	6	10	10	0	15	0	5	8	5	0	4	0	0	7	4	11	12	10	7
STAD_TCGA-FP-A9TM	2	20	8	36	8	33	0	3	2	2	6	16	0	13	9	13	1	9	19	8
STAD_TCGA-HF-7131	0	2	0	9	3	0	3	0	3	4	2	5	0	12	28	4	20	5	11	4
STAD_TCGA-HF-7132	12	281	81	253	99	206	10	101	69	78	130	3	9	0	7	0	19	10	8	4
STAD_TCGA-HF-7133	0	10	2	17	6	7	0	3	0	0	1	1	8	9	5	10	1	4	5	0
STAD_TCGA-HF-7134	8	22	14	42	2	31	10	5	8	9	4	12	13	36	6	0	88	17	28	0
STAD_TCGA-HF-7136	0	14	5	8	1	10	2	1	3	3	0	6	6	0	4	0	3	15	8	7
STAD_TCGA-HF-A5NB	8	267	67	262	141	227	7	65	149	75	193	0	46	0	0	0	34	0	0	15
STAD_TCGA-HJ-7597	5	125	49	250	91	123	0	46	61	23	76	6	0	0	2	0	4	0	0	15
STAD_TCGA-HU-8238	1	16	13	12	3	30	2	3	6	0	1	6	4	9	16	0	45	20	8	7
STAD_TCGA-HU-8243	1	16	10	33	7	21	2	0	5	0	8	5	0	9	10	0	3	21	8	2
STAD_TCGA-HU-8244	0	11	11	51	3	30	0	0	0	3	3	6	9	8	4	3	7	5	8	3
STAD_TCGA-HU-8245	1	7	2	13	7	2	2	0	2	0	11	8	4	2	2	1	4	6	0	3
STAD_TCGA-HU-8249	4	24	12	25	3	31	7	4	2	9	3	2	0	5	11	12	1	7	9	4
STAD_TCGA-HU-8602	5	287	114	377	124	255	0	133	129	40	240	8	7	0	1	0	18	23	0	0
STAD_TCGA-HU-8604	11	29	20	29	7	37	2	3	4	9	0	9	6	9	4	8	38	13	20	0
STAD_TCGA-HU-8608	1	13	6	8	0	12	0	3	4	3	1	3	13	6	8	14	1	5	4	0
STAD_TCGA-HU-8610	2	13	8	8	2	5	2	0	0	3	2	0	0	3	4	0	6	5	3	3
STAD_TCGA-HU-A4G2	2	3	6	8	2	13	0	2	3	0	0	1	5	3	1	8	0	2	4	0
STAD_TCGA-HU-A4G3	1	11	10	24	1	13	5	0	0	16	9	1	1	13	0	7	7	5	2	0
STAD_TCGA-HU-A4G6	1	11	7	10	4	20	2	2	0	0	0	2	2	6	0	6	5	9	3	6
STAD_TCGA-HU-A4G8	5	259	90	320	106	243	10	53	161	141	145	0	47	0	13	0	9	0	0	19
STAD_TCGA-HU-A4G9	4	121	52	181	75	113	4	34	34	41	142	0	24	2	0	0	15	4	2	3
STAD_TCGA-HU-A4GC	1	25	14	35	3	8	6	0	4	5	2	16	0	6	5	15	15	5	0	5
STAD_TCGA-HU-A4GD	1	2	0	22	7	10	1	0	1	0	6	4	1	4	14	0	3	13	8	10
STAD_TCGA-HU-A4GF	1	23	9	15	7	13	7	3	4	0	3	0	1	6	6	24	19	13	9	6
STAD_TCGA-HU-A4GH	3	18	6	4	3	8	78	4	14	6	36	0	38	13	17	0	681	15	0	15
STAD_TCGA-HU-A4GJ	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAD_TCGA-HU-A4GN	6	225	70	238	136	165	0	105	67	55	121	17	20	15	2	0	22	16	9	10
STAD_TCGA-HU-A4GP	9	29	14	26	4	31	0	0	5	12	7	24	9	4	8	11	10	22	18	20
STAD_TCGA-HU-A4GQ	18	330	111	447	181	412	6	133	106	40	175	2	15	0	7	0	35	0	0	12
STAD_TCGA-HU-A4GT	11	222	56	243	132	153	3	105	122	46	265	22	76	0	5	0	25	0	0	0
STAD_TCGA-HU-A4GU	28	659	33	104	209	66	5	150	37	0	63	110	126	1	18	0	84	0	13	20
STAD_TCGA-HU-A4GX	10	207	87	312	152	189	4	86	93	52	102	26	0	0	2	0	3	0	0	4
STAD_TCGA-HU-A4GY	3	8	0	17	3	15	0	2	0	0	1	1	2	5	0	3	3	2	5	9
STAD_TCGA-HU-A4H0	6	11	8	37	6	20	4	1	5	15	3	14	11	9	4	39	3	14	3	3
STAD_TCGA-HU-A4H2	1	23	9	27	1	22	2	5	3	15	9	10	9	12	0	12	25	20	6	17
STAD_TCGA-HU-A4H3	13	148	45	150	91	146	0	75	58	80	97	2	12	0	6	0	28	21	3	8
STAD_TCGA-HU-A4H4	6	74	16	72	45	46	7	48	137	18	86	22	55	0	10	36	58	11	4	16
STAD_TCGA-HU-A4H5	5	11	8	11	18	19	1	3	2	24	17	24	0	13	6	10	9	104	22	21
STAD_TCGA-HU-A4H6	0	14	10	40	0	9	2	0	2	20	4	0	5	5	3	14	8	6	6	0
STAD_TCGA-HU-A4H8	3	268	60	297	105	221	5	82	13	75	65	16	33	0	8	0	14	12	0	11
STAD_TCGA-HU-A4HB	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	2	1	0	0
STAD_TCGA-HU-A4HD	5	13	10	22	11	14	2	3	12	1	0	10	8	20	16	9	13	27	18	12
STAD_TCGA-IN-7806	2	3	2	17	0	11	0	0	5	11	0	0	7	8	5	1	2	4	4	7
STAD_TCGA-IN-7808	7	18	10	16	0	17	0	5	3	4	0	1	0	6	2	11	13	14	2	2
STAD_TCGA-IN-8462	1	15	6	14	6	23	1	7	4	0	7	5	0	3	11	2	9	10	18	1
STAD_TCGA-IN-8663	1	17	7	20	3	22	8	1	2	10	0	5	2	12	8	25	59	17	9	0
STAD_TCGA-IN-A6RI	0	7	0	13	6	14	5	0	6	0	0	1	0	6	2	29	33	4	4	0
STAD_TCGA-IN-A6RJ	0	6	7	18	8	9	3	5	1	0	1	7	4	0	8	28	41	10	5	6
STAD_TCGA-IN-A6RL	58	19	7	13	18	11	42	23	23	21	39	13	21	9	26	58	34	55	61	13
STAD_TCGA-IN-A6RN	3	2	7	13	10	8	2	4	0	5	1	5	3	5	19	14	9	34	4	7
STAD_TCGA-IN-A6RO	14	18	23	23	0	31	1	15	0	21	0	4	5	5	45	34	26	56	27	14
STAD_TCGA-IN-A6RP	4	28	15	28	2	27	2	2	0	6	3	5	0	14	27	4	9	10	9	7
STAD_TCGA-IN-A6RR	2	14	7	19	0	28	2	8	11	17	0	2	0	33	1	0	32	12	9	0
STAD_TCGA-IN-A6RS	2	20	6	23	8	14	1	0	0	6	4	6	0	16	3	5	2	12	4	0
STAD_TCGA-IN-A7NR	1	11	5	10	2	6	4	1	2	11	2	3	2	7	0	1	36	9	0	0
STAD_TCGA-IN-A7NT	1	15	3	12	4	7	6	1	2	8	6	5	2	3	16	12	25	2	6	0
STAD_TCGA-IN-A7NU	2	8	4	17	2	7	1	0	7	11	0	0	4	7	0	12	21	7	5	2
STAD_TCGA-IN-AB1V	1	8	5	8	3	5	0	1	3	7	0	0	0	8	1	6	2	8	3	6
STAD_TCGA-IN-AB1X	4	5	9	16	6	13	7	6	0	4	4	5	4	12	3	8	19	7	5	4
STAD_TCGA-IP-7968	1	14	7	27	2	25	0	2	0	13	1	4	0	0	7	0	10	0	11	9
STAD_TCGA-KB-A6F5	1	10	5	10	2	16	0	0	3	0	0	0	0	7	2	19	1	7	0	0
STAD_TCGA-KB-A6F7	0	6	2	12	8	4	1	7	0	6	4	9	2	0	6	10	6	20	18	3
STAD_TCGA-KB-A93G	1	12	9	4	0	23	0	0	0	15	3	12	0	6	14	0	1	5	17	5
STAD_TCGA-KB-A93H	1	30	18	22	10	38	10	4	12	7	0	3	0	16	7	29	38	26	10	3
STAD_TCGA-KB-A93J	3	9	3	7	1	2	2	3	2	1	0	4	5	1	2	5	1	4	0	0
STAD_TCGA-MX-A5UG	0	9	6	7	1	5	0	1	1	3	0	0	5	7	3	0	0	3	0	5
STAD_TCGA-MX-A5UJ	3	280	96	306	123	302	7	54	69	96	110	17	41	0	8	0	22	0	0	0
STAD_TCGA-MX-A663	2	11	8	11	7	0	0	0	0	5	0	2	8	6	16	8	1	10	7	4
STAD_TCGA-MX-A666	5	6	8	14	5	6	4	1	2	10	2	3	0	13	16	6	9	16	12	3
STAD_TCGA-R5-A7O7	0	13	10	17	2	18	1	1	5	8	1	15	2	6	12	12	9	6	13	0
STAD_TCGA-R5-A7ZE	5	18	14	20	1	14	5	0	3	10	0	4	2	14	8	23	32	21	7	0
STAD_TCGA-R5-A7ZF	0	11	6	11	5	17	0	0	3	11	4	1	3	4	0	0	1	4	4	0
STAD_TCGA-R5-A7ZI	10	157	61	161	85	94	7	55	73	50	106	12	12	0	12	0	12	4	1	20
STAD_TCGA-R5-A7ZR	3	6	8	11	6	17	0	0	1	0	5	1	3	5	3	0	3	9	7	2
STAD_TCGA-R5-A804	3	6	4	19	0	9	0	1	0	3	3	2	3	4	4	0	9	6	14	3
STAD_TCGA-R5-A805	1	4	4	22	0	2	5	2	2	4	0	0	0	4	9	8	85	6	0	0
STAD_TCGA-RD-A7BS	4	6	4	8	1	14	4	1	2	8	1	0	2	5	7	0	1	0	1	2
STAD_TCGA-RD-A7BT	1	9	7	8	13	11	9	0	3	0	2	3	0	12	14	0	143	37	10	1
STAD_TCGA-RD-A7BW	2	1	5	19	3	6	0	1	7	6	0	0	4	0	10	3	2	10	9	2
STAD_TCGA-RD-A7C1	5	27	15	62	5	56	2	1	14	4	1	8	9	12	13	14	45	40	4	0
STAD_TCGA-RD-A8MV	1	18	9	7	0	4	2	0	4	0	3	2	0	5	2	0	9	11	7	1
STAD_TCGA-RD-A8MW	2	10	2	4	0	8	0	1	2	5	0	0	6	3	10	3	9	16	8	4
STAD_TCGA-RD-A8N0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
STAD_TCGA-RD-A8N1	1	0	4	1	6	8	6	3	9	3	8	9	3	5	11	4	6	33	5	5
STAD_TCGA-RD-A8N2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
STAD_TCGA-RD-A8N4	0	2	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	1
STAD_TCGA-RD-A8N5	0	3	5	9	0	3	0	0	0	1	0	3	1	1	0	10	2	2	3	0
STAD_TCGA-RD-A8N6	1	15	13	37	5	15	0	0	8	0	9	3	6	6	17	15	2	31	4	6
STAD_TCGA-RD-A8N9	4	12	11	29	7	16	6	0	2	9	4	5	0	5	1	9	11	8	15	3
STAD_TCGA-RD-A8NB	16	108	43	111	91	129	0	64	46	12	56	0	2	0	0	35	19	0	0	1
STAD_TCGA-SW-A7EA	2	88	32	87	85	107	6	40	51	15	57	19	22	7	15	10	33	2	9	0
STAD_TCGA-SW-A7EB	4	20	9	10	0	1	0	0	0	10	3	4	0	5	25	19	3	47	14	4
STAD_TCGA-VQ-A8DL	0	8	2	6	1	0	0	2	3	13	0	6	3	0	4	1	4	5	7	3
STAD_TCGA-VQ-A8DT	4	17	15	21	2	31	5	4	5	5	0	9	8	21	0	3	47	16	17	1
STAD_TCGA-VQ-A8DU	1	11	5	23	3	13	7	3	5	0	5	0	3	13	2	0	55	16	3	6
STAD_TCGA-VQ-A8DV	1	5	5	9	0	20	4	1	1	3	0	0	0	3	2	8	4	3	4	4
STAD_TCGA-VQ-A8DZ	3	7	3	8	1	4	5	4	0	0	12	10	0	8	5	7	6	13	4	7
STAD_TCGA-VQ-A8E0	5	5	6	12	8	5	0	0	2	6	3	5	0	8	8	10	9	7	16	8
STAD_TCGA-VQ-A8E2	0	15	2	17	8	18	3	1	2	5	2	2	0	7	7	21	23	13	0	1
STAD_TCGA-VQ-A8E3	3	105	28	145	61	67	3	58	68	51	141	0	18	0	9	0	17	10	4	11
STAD_TCGA-VQ-A8E7	6	21	7	28	5	15	2	1	1	7	6	0	4	0	7	0	9	6	15	0
STAD_TCGA-VQ-A8P2	440	1419	513	993	941	1321	66	869	333	624	128	482	153	577	0	24	52	0	0	0
STAD_TCGA-VQ-A8P3	2	12	7	24	1	0	8	2	12	2	5	5	13	4	3	5	242	7	7	0
STAD_TCGA-VQ-A8P5	3	37	8	32	1	9	12	7	8	0	0	2	22	21	22	0	62	7	3	6
STAD_TCGA-VQ-A8P8	1	19	7	36	0	12	0	0	0	8	0	0	1	0	8	14	3	4	15	2
STAD_TCGA-VQ-A8PB	6	129	67	165	87	178	0	34	54	57	77	13	5	0	5	0	3	0	0	9
STAD_TCGA-VQ-A8PC	1	9	6	7	3	14	7	6	7	8	2	5	9	10	3	3	46	10	0	4
STAD_TCGA-VQ-A8PD	2	17	6	28	1	5	0	0	0	8	3	1	5	3	3	3	10	6	3	0
STAD_TCGA-VQ-A8PE	5	7	4	25	0	17	2	0	3	13	0	5	2	3	21	16	7	15	3	5
STAD_TCGA-VQ-A8PF	0	13	10	23	1	2	8	1	0	13	6	1	3	14	1	4	22	8	4	1
STAD_TCGA-VQ-A8PH	2	8	4	1	7	22	0	1	3	0	10	8	7	0	9	16	10	65	0	68
STAD_TCGA-VQ-A8PJ	3	7	8	8	7	10	11	1	3	4	5	2	11	5	13	12	58	12	0	6
STAD_TCGA-VQ-A8PK	2	6	6	2	1	0	8	0	3	5	1	0	6	10	9	0	38	11	3	5
STAD_TCGA-VQ-A8PM	1	7	1	7	1	1	9	0	0	6	1	0	0	7	0	6	15	0	0	4
STAD_TCGA-VQ-A8PO	3	97	24	114	91	76	3	85	68	35	191	23	29	9	5	0	25	12	8	4
STAD_TCGA-VQ-A8PP	16	234	53	214	183	199	7	87	185	40	229	21	43	7	3	0	32	1	0	14
STAD_TCGA-VQ-A8PQ	0	0	0	6	0	1	0	0	0	1	5	0	0	2	1	1	0	0	0	0
STAD_TCGA-VQ-A8PS	0	3	4	11	5	0	0	0	0	1	0	1	1	12	2	5	2	2	0	10
STAD_TCGA-VQ-A8PT	24	266	57	196	162	182	0	94	99	101	108	37	33	30	7	0	7	4	5	21
STAD_TCGA-VQ-A8PU	4	3	1	14	2	8	2	5	6	9	1	6	5	4	5	9	1	54	13	4
STAD_TCGA-VQ-A8PX	1	101	22	71	33	34	0	40	118	4	139	17	62	0	1	0	26	4	0	17
STAD_TCGA-VQ-A8PY	5	11	8	2	6	17	0	10	3	0	0	0	3	0	5	15	14	4	11	0
STAD_TCGA-VQ-A8PZ	1	12	6	29	0	19	4	3	0	1	4	0	7	3	3	3	3	3	3	3
STAD_TCGA-VQ-A91A	2	15	6	29	6	4	4	6	5	9	0	6	6	0	8	11	8	17	13	2
STAD_TCGA-VQ-A91D	16	491	116	505	254	347	16	105	237	83	100	23	161	0	24	0	6	0	0	137
STAD_TCGA-VQ-A91E	6	103	35	122	51	75	0	37	78	45	193	4	59	2	3	0	18	0	7	22
STAD_TCGA-VQ-A91K	10	198	82	283	122	224	12	69	50	86	94	43	37	21	19	2	24	44	16	33
STAD_TCGA-VQ-A91N	4	20	8	15	0	14	1	2	4	12	0	0	9	9	12	3	13	21	5	3
STAD_TCGA-VQ-A91Q	5	2	0	17	8	5	2	0	0	8	0	4	7	10	6	1	8	36	5	13
STAD_TCGA-VQ-A91S	3	10	13	7	8	0	12	8	3	11	8	2	6	19	49	0	93	48	10	2
