Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R
STAD_TCGA-D7-A6F0	8.33E-01	2.03E+00	1.26E+00	2.80E+00	3.47E+00	1.04E+00	7.67E-01	1.35E+00	2.57E+00	5.47E-01	0.00E+00	1.61E+00	2.35E+00	1.43E+00	2.44E+00	8.79E-01	4.12E+00	3.49E+00
STAD_TCGA-D7-A6F2	3.00E-01	8.43E-01	7.02E-01	2.74E+00	2.25E+00	1.28E+00	4.33E-01	4.77E-01	1.15E+00	7.02E-01	0.00E+00	7.67E-01	5.86E-01	8.54E-01	2.11E+00	5.93E-01	1.55E+00	1.05E+00
STAD_TCGA-D7-A747	0.00E+00	7.60E-01	8.41E-01	1.64E+00	1.75E+00	7.92E-01	8.00E-01	5.63E-01	1.16E+00	5.93E-01	0.00E+00	0.00E+00	9.33E-01	9.09E-01	8.49E-01	2.33E+00	2.03E+00	1.19E+00
STAD_TCGA-D7-A748	6.46E-01	1.43E+00	7.75E-01	1.87E+00	2.03E+00	2.21E-01	5.54E-01	8.85E-01	7.42E-01	0.00E+00	0.00E+00	1.44E+00	6.00E-01	0.00E+00	7.00E-01	5.00E-01	1.06E+00	3.14E-01
STAD_TCGA-D7-A74A	4.48E-01	1.69E+00	1.60E+00	6.33E+00	6.06E+00	5.16E-01	9.00E-01	9.07E-01	9.31E-01	1.03E+00	7.37E-01	0.00E+00	2.23E+00	2.47E+00	3.09E+00	9.32E-01	3.01E+00	1.19E+00
STAD_TCGA-D7-A74B	7.12E-01	3.94E-01	6.63E-01	9.98E-01	1.08E+00	4.23E-01	3.14E-01	4.82E-01	1.00E-01	5.96E-01	7.60E-01	7.37E-01	7.46E-01	4.01E-01	9.52E-01	7.49E-01	4.76E-01	3.06E-01
STAD_TCGA-EQ-5647	3.79E-01	1.03E+00	1.16E+00	1.23E+00	1.11E+00	3.79E-01	5.12E-01	4.42E-01	4.71E-01	7.46E-01	8.49E-01	5.47E-01	1.13E+00	3.12E+00	2.39E+00	1.63E+00	1.60E+00	1.16E+00
STAD_TCGA-EQ-8122	6.90E-01	2.46E+00	1.54E+00	4.13E+00	4.06E+00	1.31E+00	1.16E+00	7.90E-01	1.97E+00	1.15E+00	1.20E+00	1.21E+00	2.52E+00	2.19E+00	2.09E+00	8.09E-01	4.16E+00	2.30E+00
STAD_TCGA-EQ-A4SO	5.82E-01	1.46E+00	1.13E+00	4.48E+00	1.27E+00	2.00E+00	1.24E+00	9.17E-01	5.27E+00	1.15E+00	1.69E+00	1.76E+00	2.61E+00	1.75E+00	7.50E+00	1.26E+00	7.93E+00	4.03E+00
STAD_TCGA-F1-6177	9.33E-01	2.10E+01	8.99E+00	6.44E+01	5.86E+01	1.29E+01	9.07E+00	2.45E+00	1.75E+01	6.33E+00	4.59E+00	4.32E+00	2.81E+00	0.00E+00	1.27E+00	1.46E+00	3.91E+00	3.71E+00
STAD_TCGA-F1-6874	1.24E+00	9.38E+00	3.66E+00	3.03E+01	3.12E+01	1.01E+01	1.40E+01	1.72E+00	9.64E+00	2.68E+00	6.27E+00	6.63E+00	6.26E+00	7.78E-01	2.17E+00	1.73E+00	3.28E+00	2.49E+00
STAD_TCGA-F1-6875	0.00E+00	1.05E+00	7.27E-01	3.21E+00	3.91E+00	4.67E-01	6.00E-01	4.82E-01	1.08E+00	6.32E-01	1.15E+00	1.41E+00	1.53E+00	1.05E+00	8.36E-01	1.55E+00	2.35E+00	1.64E+00
STAD_TCGA-F1-A448	5.63E-01	6.52E+00	4.61E+00	2.33E+01	1.95E+01	5.65E+00	8.48E+00	6.67E-01	7.28E+00	1.97E+00	2.40E+00	5.30E+00	1.91E+00	7.16E-01	3.25E+00	2.29E+00	6.67E-01	2.28E+00
STAD_TCGA-F1-A72C	4.48E-01	1.54E+00	4.67E-01	1.81E+00	2.22E+00	4.23E-01	0.00E+00	2.00E-01	4.00E-01	5.93E-01	0.00E+00	0.00E+00	1.31E+00	5.54E-01	6.05E-01	4.99E-01	1.64E+00	1.65E+00
STAD_TCGA-FP-7735	7.16E-01	5.39E-01	1.15E+00	1.84E+00	1.31E+00	5.54E-01	6.23E-01	1.00E-01	5.54E-01	0.00E+00	8.57E-01	4.58E-01	1.19E+00	2.19E+00	1.65E+00	0.00E+00	7.77E-01	8.20E-01
STAD_TCGA-FP-7829	1.58E+00	2.57E+00	2.14E+00	6.82E+00	7.46E+00	1.94E+00	1.33E+00	7.77E-01	1.69E+00	8.98E-01	1.22E+00	1.58E+00	2.47E+00	1.18E+00	2.98E+00	2.03E+00	2.56E+00	1.03E+00
STAD_TCGA-FP-7916	7.06E-01	3.26E+00	1.31E+00	3.72E+00	3.50E+00	9.91E-01	8.27E-01	2.00E-01	1.07E+00	5.16E-01	1.18E+00	7.95E-01	9.07E-01	8.56E-01	6.67E-01	6.74E-01	2.31E+00	1.12E+00
STAD_TCGA-FP-7998	5.43E-01	1.04E+00	8.03E-01	2.19E+00	2.59E+00	7.18E-01	7.00E-01	5.58E-01	7.52E-01	5.04E-01	9.22E-01	6.40E-01	1.61E+00	1.32E+00	7.52E-01	5.86E-01	1.41E+00	7.89E-01
STAD_TCGA-FP-8099	1.31E+00	1.88E+00	1.64E+00	3.56E+00	4.48E+00	8.75E-01	2.47E+00	5.59E-01	1.27E+00	4.23E-01	1.76E+00	1.01E+00	9.24E-01	1.30E+00	1.42E+00	4.76E-01	1.93E+00	1.05E+00
STAD_TCGA-FP-8209	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
STAD_TCGA-FP-8210	0.00E+00	0.00E+00	0.00E+00	1.00E-01	0.00E+00	3.42E-01	3.00E-01	1.00E-01	2.24E-01	2.21E-01	0.00E+00	2.49E-01	0.00E+00	0.00E+00	3.00E-01	0.00E+00	4.16E-01	1.33E-01
STAD_TCGA-FP-8211	8.03E-01	7.02E-01	5.00E-01	3.41E+00	1.28E+00	1.37E+00	5.42E-01	5.00E-01	3.67E+00	8.82E-01	1.45E+00	1.63E+00	1.38E+00	1.30E+00	6.41E+00	6.11E-01	6.25E+00	4.58E+00
STAD_TCGA-FP-8631	1.02E+00	7.31E-01	1.03E+00	2.58E+00	9.33E-01	1.07E+00	6.84E-01	6.84E-01	1.99E+00	5.37E-01	1.11E+00	1.49E+00	1.94E+00	1.19E+00	4.28E+00	1.12E+00	3.28E+00	2.47E+00
STAD_TCGA-FP-A4BE	1.10E+00	2.46E+01	1.25E+01	7.27E+01	6.93E+01	1.57E+01	1.28E+01	1.59E+00	1.51E+01	6.33E+00	5.35E+00	4.20E+00	4.32E+00	0.00E+00	5.20E+00	2.59E+00	1.97E+00	3.07E+00
STAD_TCGA-FP-A4BF	8.62E-01	1.22E+00	6.01E-01	2.31E+00	1.85E+00	1.05E+00	0.00E+00	1.50E+00	5.00E-01	9.94E-01	1.47E+00	1.09E+00	1.74E+00	3.00E-01	1.39E+00	1.24E+00	1.39E+00	1.17E+00
STAD_TCGA-FP-A8CX	0.00E+00	9.40E-01	1.55E+00	2.99E+00	3.29E+00	9.94E-01	1.56E+00	8.00E-01	1.05E+00	1.08E+00	9.71E-01	4.99E-01	1.32E+00	1.21E+00	1.87E+00	8.59E-01	1.80E+00	2.08E+00
STAD_TCGA-FP-A9TM	5.04E-01	3.30E+00	1.25E+00	6.68E+00	6.33E+00	1.35E+00	6.80E-01	0.00E+00	1.28E+00	1.62E+00	1.64E+00	1.84E+00	2.39E+00	1.57E+00	1.75E+00	0.00E+00	1.85E+00	1.89E+00
STAD_TCGA-HF-7131	0.00E+00	7.52E-01	2.13E-01	1.57E+00	9.48E-01	5.62E-01	0.00E+00	7.18E-01	1.10E+00	1.01E+00	9.80E-01	6.05E-01	1.12E+00	3.97E+00	1.94E+00	1.42E+00	2.74E+00	1.39E+00
STAD_TCGA-HF-7132	2.17E+00	9.27E+00	7.09E+00	4.62E+01	4.43E+01	1.31E+01	1.55E+01	1.31E+00	1.22E+01	2.42E+00	4.72E+00	7.97E+00	6.32E+00	1.53E+00	3.56E+00	2.77E+00	2.34E+00	2.80E+00
STAD_TCGA-HF-7133	0.00E+00	1.40E+00	7.81E-01	1.91E+00	1.54E+00	1.14E+00	7.90E-01	1.00E-01	8.82E-01	0.00E+00	1.00E+00	1.14E+00	1.52E+00	1.20E+00	1.12E+00	8.95E-01	1.26E+00	7.49E-01
STAD_TCGA-HF-7134	1.80E+00	1.94E+00	1.49E+00	5.51E+00	5.05E+00	1.65E+00	8.27E-01	1.93E+00	1.29E+00	1.26E+00	1.66E+00	2.48E+00	2.78E+00	1.96E+00	2.55E+00	2.09E+00	2.93E+00	2.62E+00
STAD_TCGA-HF-7136	0.00E+00	1.47E+00	1.02E+00	1.67E+00	1.50E+00	1.05E+00	9.40E-01	4.16E-01	7.86E-01	9.94E-01	1.50E+00	7.67E-01	9.29E-01	5.97E-01	1.23E+00	5.21E-01	2.22E+00	1.61E+00
STAD_TCGA-HF-A5NB	1.43E+00	1.18E+01	8.06E+00	5.01E+01	4.50E+01	1.66E+01	1.51E+01	1.34E+00	1.41E+01	5.35E+00	2.07E+00	8.68E+00	4.34E+00	5.12E-01	9.28E+00	1.29E+00	1.83E+00	5.76E+00
STAD_TCGA-HJ-7597	1.09E+00	9.55E+00	5.26E+00	3.85E+01	3.52E+01	9.53E+00	5.45E+00	4.00E-01	9.37E+00	5.02E+00	1.84E+00	6.37E+00	2.43E+00	8.67E-01	5.37E-01	9.36E-01	1.51E+00	7.42E-01
STAD_TCGA-HU-8238	1.21E+00	1.90E+00	1.07E+00	4.48E+00	4.27E+00	9.57E-01	1.02E+00	6.53E-01	1.77E+00	9.17E-01	1.67E+00	8.03E-01	1.31E+00	1.73E+00	2.15E+00	2.36E+00	4.22E+00	2.66E+00
STAD_TCGA-HU-8243	2.00E-01	2.83E+00	1.29E+00	4.35E+00	4.89E+00	1.38E+00	0.00E+00	6.83E-01	1.71E+00	1.48E+00	9.89E-01	9.94E-01	7.90E-01	2.84E+00	1.96E+00	7.37E-01	2.78E+00	1.19E+00
STAD_TCGA-HU-8244	0.00E+00	2.99E+00	1.77E+00	7.44E+00	6.78E+00	1.12E+00	5.00E-01	7.00E-01	1.80E+00	0.00E+00	1.80E+00	1.36E+00	1.81E+00	1.21E+00	1.16E+00	1.29E+00	1.56E+00	1.07E+00
STAD_TCGA-HU-8245	4.28E-01	2.03E+00	9.32E-01	1.79E+00	7.12E-01	1.34E+00	0.00E+00	4.27E-01	3.42E-01	7.02E-01	1.44E+00	1.00E+00	6.54E-01	5.04E-01	7.72E-01	6.54E-01	1.26E+00	8.97E-01
STAD_TCGA-HU-8249	1.49E+00	3.41E+00	1.43E+00	5.33E+00	4.86E+00	9.12E-01	1.87E+00	1.77E+00	1.24E+00	8.46E-01	1.55E+00	1.08E+00	1.76E+00	2.04E+00	9.00E-01	5.21E-01	2.00E+00	1.35E+00
STAD_TCGA-HU-8602	1.02E+00	2.16E+01	8.83E+00	6.40E+01	6.59E+01	1.43E+01	1.69E+01	0.00E+00	1.23E+01	9.14E+00	2.80E+00	9.39E+00	6.57E+00	1.09E+00	5.80E+00	1.81E+00	3.78E+00	4.32E+00
STAD_TCGA-HU-8604	1.23E+00	3.81E+00	2.00E+00	6.91E+00	6.29E+00	1.44E+00	5.26E-01	1.33E+00	1.10E+00	9.98E-01	1.72E+00	9.40E-01	2.01E+00	8.60E-01	1.33E+00	2.90E+00	2.05E+00	1.79E+00
STAD_TCGA-HU-8608	3.27E-01	1.12E+00	1.71E+00	2.11E+00	2.45E+00	1.02E+00	1.02E+00	1.25E+00	1.04E+00	1.71E+00	1.81E+00	1.06E+00	1.66E+00	6.33E-01	1.12E+00	5.59E-01	2.04E+00	1.01E+00
STAD_TCGA-HU-8610	3.79E-01	1.37E+00	1.10E+00	1.88E+00	1.60E+00	5.78E-01	4.00E-01	3.35E-01	7.19E-01	5.17E-01	0.00E+00	2.91E-01	7.22E-01	7.61E-01	9.00E-01	7.06E-01	1.27E+00	7.45E-01
STAD_TCGA-HU-A4G2	4.82E-01	1.15E+00	8.79E-01	1.77E+00	1.92E+00	5.54E-01	7.06E-01	0.00E+00	3.35E-01	8.03E-01	6.00E-01	3.89E-01	1.26E+00	4.07E-01	1.54E+00	0.00E+00	1.40E+00	4.67E-01
STAD_TCGA-HU-A4G3	3.89E-01	2.66E+00	1.54E+00	3.39E+00	2.93E+00	8.27E-01	8.06E-01	1.12E+00	1.32E+00	0.00E+00	7.18E-01	1.11E+00	1.33E+00	2.00E-01	1.76E+00	1.27E+00	1.58E+00	1.15E+00
STAD_TCGA-HU-A4G6	5.93E-01	1.51E+00	9.21E-01	3.06E+00	2.88E+00	8.14E-01	8.94E-01	8.44E-01	1.18E+00	0.00E+00	9.07E-01	3.48E-01	7.42E-01	3.14E-01	1.29E+00	6.99E-01	1.83E+00	1.39E+00
STAD_TCGA-HU-A4G8	1.44E+00	2.40E+01	9.53E+00	5.94E+01	5.61E+01	1.30E+01	1.71E+01	2.21E+00	1.47E+01	7.62E+00	3.04E+00	6.55E+00	2.91E+00	1.50E+00	5.12E+00	1.18E+00	2.97E+00	5.51E+00
STAD_TCGA-HU-A4G9	1.33E+00	5.42E+00	4.80E+00	3.19E+01	2.56E+01	6.74E+00	8.76E+00	1.47E+00	7.14E+00	3.10E+00	1.14E+00	6.86E+00	3.66E+00	0.00E+00	4.08E+00	2.15E+00	1.61E+00	3.77E+00
STAD_TCGA-HU-A4GC	2.91E-01	3.01E+00	1.67E+00	5.79E+00	5.00E+00	1.01E+00	0.00E+00	1.32E+00	1.65E+00	1.59E+00	2.10E+00	6.01E-01	2.24E+00	1.00E+00	1.51E+00	1.61E+00	1.47E+00	1.63E+00
STAD_TCGA-HU-A4GD	3.89E-01	7.77E-01	3.40E-01	2.42E+00	2.37E+00	1.58E+00	0.00E+00	6.57E-01	1.74E+00	1.00E-01	7.22E-01	1.69E+00	1.53E-01	1.50E+00	2.19E+00	6.74E-01	3.58E+00	1.39E+00
STAD_TCGA-HU-A4GF	5.33E-01	1.98E+00	1.23E+00	1.89E+00	3.25E+00	1.26E+00	1.18E+00	2.09E+00	1.30E+00	1.89E+00	5.86E-01	1.23E+00	2.13E+00	8.06E-01	2.01E+00	1.62E+00	2.31E+00	2.45E+00
STAD_TCGA-HU-A4GH	1.02E+00	2.11E+00	1.00E+00	3.44E+00	1.96E+00	2.24E+00	1.28E+00	9.10E+00	2.96E+00	2.76E+00	1.57E+00	6.54E+00	2.90E+00	1.63E+00	5.60E+00	7.29E+00	4.51E+00	3.62E+00
STAD_TCGA-HU-A4GJ	2.13E-01	0.00E+00	0.00E+00	6.90E-01	5.22E-01	0.00E+00	0.00E+00	0.00E+00	1.00E-01	0.00E+00	0.00E+00	0.00E+00	3.59E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
STAD_TCGA-HU-A4GN	1.54E+00	1.17E+01	7.11E+00	4.06E+01	3.65E+01	1.87E+01	1.29E+01	1.40E+00	1.57E+01	3.83E+00	4.65E+00	1.01E+01	4.07E+00	6.63E-01	3.25E+00	1.74E+00	2.54E+00	2.13E+00
STAD_TCGA-HU-A4GP	1.20E+00	2.00E+00	1.89E+00	4.79E+00	4.28E+00	1.61E+00	0.00E+00	7.00E-01	2.11E+00	1.16E+00	2.63E+00	1.77E+00	1.84E+00	8.75E-01	2.45E+00	1.94E+00	4.82E+00	3.21E+00
STAD_TCGA-HU-A4GQ	2.41E+00	2.67E+01	1.07E+01	9.04E+01	8.52E+01	1.90E+01	1.43E+01	1.02E+00	2.22E+01	4.54E+00	5.35E+00	9.67E+00	4.61E+00	9.21E-01	5.44E+00	1.47E+00	2.39E+00	6.82E+00
STAD_TCGA-HU-A4GT	2.14E+00	6.44E+00	5.09E+00	3.88E+01	3.82E+01	1.41E+01	1.19E+01	1.43E+00	1.33E+01	7.43E+00	9.23E+00	8.95E+00	3.84E+00	1.61E+00	9.12E+00	2.25E+00	2.72E+00	8.01E+00
STAD_TCGA-HU-A4GU	4.70E+00	3.23E+01	3.09E+00	1.68E+01	1.96E+01	2.72E+01	5.54E+00	2.17E+00	1.26E+01	4.84E+00	1.89E+01	9.03E+00	4.00E-01	2.50E+00	1.57E+01	4.03E+00	3.50E+00	9.24E+00
STAD_TCGA-HU-A4GX	1.76E+00	1.02E+01	8.10E+00	4.86E+01	4.89E+01	1.51E+01	1.25E+01	6.80E-01	1.73E+01	4.94E+00	6.05E+00	6.82E+00	4.10E+00	0.00E+00	1.77E+00	1.01E+00	1.90E+00	3.77E+00
STAD_TCGA-HU-A4GY	4.52E-01	9.94E-01	3.00E-01	3.44E+00	3.15E+00	1.00E+00	3.59E-01	5.26E-01	3.40E-01	3.40E-01	5.58E-01	3.79E-01	1.33E+00	2.00E-01	1.13E+00	1.12E+00	1.48E+00	1.41E+00
STAD_TCGA-HU-A4H0	9.80E-01	1.55E+00	8.23E-01	4.27E+00	2.97E+00	1.42E+00	4.01E-01	2.90E+00	2.19E+00	1.76E+00	2.06E+00	2.02E+00	3.75E+00	8.19E-01	1.58E+00	6.32E-01	2.89E+00	2.73E+00
STAD_TCGA-HU-A4H2	3.07E-01	3.09E+00	1.86E+00	5.41E+00	3.21E+00	1.59E+00	2.25E+00	1.22E+00	1.32E+00	1.24E+00	2.48E+00	1.40E+00	3.68E+00	1.33E-01	1.89E+00	1.08E+00	4.07E+00	2.43E+00
STAD_TCGA-HU-A4H3	1.22E+00	9.24E+00	5.90E+00	2.83E+01	3.06E+01	1.15E+01	1.29E+01	1.80E+00	1.11E+01	3.67E+00	2.96E+00	7.84E+00	3.76E+00	6.86E-01	2.98E+00	1.65E+00	2.57E+00	2.10E+00
STAD_TCGA-HU-A4H4	1.23E+00	4.90E+00	2.39E+00	1.00E+01	1.10E+01	7.29E+00	3.13E+00	1.40E+00	3.48E+00	4.74E+00	3.51E+00	6.97E+00	2.26E+00	1.31E+00	5.63E+00	2.56E+00	3.62E+00	6.41E+00
STAD_TCGA-HU-A4H5	1.15E+00	1.40E+00	1.08E+00	7.97E+00	2.10E+00	2.57E+00	1.00E+00	9.87E-01	9.85E+00	6.96E-01	2.03E+00	2.04E+00	3.41E+00	1.79E+00	1.21E+01	1.38E+00	1.54E+01	8.17E+00
STAD_TCGA-HU-A4H6	0.00E+00	2.49E+00	1.12E+00	4.88E+00	5.13E+00	9.04E-01	6.63E-01	1.39E+00	1.83E+00	7.12E-01	0.00E+00	1.01E+00	2.13E+00	8.88E-01	1.27E+00	1.51E+00	1.92E+00	9.91E-01
STAD_TCGA-HU-A4H8	1.14E+00	1.76E+01	8.93E+00	5.32E+01	5.03E+01	1.38E+01	9.93E+00	1.09E+00	1.29E+01	3.56E+00	3.49E+00	8.51E+00	4.86E+00	1.13E+00	1.74E+00	2.70E+00	3.40E+00	2.55E+00
STAD_TCGA-HU-A4HB	0.00E+00	0.00E+00	0.00E+00	6.01E-01	6.67E-01	0.00E+00	0.00E+00	5.73E-01	4.00E-01	1.00E-01	2.00E-01	0.00E+00	5.67E-01	0.00E+00	3.42E-01	5.93E-01	6.53E-01	4.01E-01
STAD_TCGA-HU-A4HD	7.27E-01	1.66E+00	9.24E-01	2.88E+00	2.36E+00	1.35E+00	5.22E-01	1.22E+00	2.00E+00	1.59E+00	1.91E+00	4.48E-01	2.65E+00	1.96E+00	2.58E+00	1.47E+00	5.21E+00	2.92E+00
STAD_TCGA-IN-7806	4.67E-01	1.30E+00	8.00E-01	2.86E+00	2.91E+00	2.69E-01	0.00E+00	5.97E-01	1.24E+00	1.43E+00	6.00E-01	3.06E-01	1.69E+00	5.54E-01	1.95E+00	5.81E-01	1.71E+00	1.84E+00
STAD_TCGA-IN-7808	5.12E-01	3.01E+00	1.58E+00	3.76E+00	2.47E+00	5.12E-01	7.63E-01	5.00E-01	1.33E+00	7.22E-01	9.80E-01	2.21E-01	1.37E+00	6.90E-01	2.58E+00	1.65E+00	2.50E+00	1.77E+00
STAD_TCGA-IN-8462	2.60E-01	2.05E+00	1.04E+00	3.72E+00	3.01E+00	1.54E+00	7.18E-01	3.40E-01	1.21E+00	5.58E-01	1.02E+00	1.16E+00	2.06E+00	1.45E+00	1.32E+00	9.29E-01	2.45E+00	7.03E-01
STAD_TCGA-IN-8663	3.14E-01	1.84E+00	8.23E-01	4.45E+00	2.82E+00	7.45E-01	6.86E-01	1.35E+00	1.40E+00	8.46E-01	1.60E+00	1.00E+00	3.86E+00	1.48E+00	2.33E+00	2.18E+00	2.14E+00	1.58E+00
STAD_TCGA-IN-A6RI	0.00E+00	1.00E+00	1.00E-01	2.59E+00	2.10E+00	1.00E+00	0.00E+00	1.74E+00	1.12E+00	1.22E+00	2.60E-01	1.05E+00	1.40E+00	7.37E-01	1.56E+00	2.32E+00	2.40E+00	8.57E-01
STAD_TCGA-IN-A6RJ	0.00E+00	6.05E-01	8.72E-01	1.87E+00	2.16E+00	1.57E+00	8.62E-01	1.35E+00	1.06E+00	2.14E+00	1.45E+00	1.25E+00	1.52E+00	4.76E-01	8.88E-01	2.92E+00	2.25E+00	1.95E+00
STAD_TCGA-IN-A6RL	5.38E+00	1.82E+00	1.53E+00	4.62E+00	2.04E+00	1.39E+00	3.23E+00	5.64E+00	3.99E+00	1.75E+00	2.74E+00	2.91E+00	3.20E+00	2.30E+00	5.88E+00	5.63E+00	9.82E+00	6.53E+00
STAD_TCGA-IN-A6RN	4.96E-01	9.45E-01	1.05E+00	3.67E+00	1.69E+00	1.89E+00	1.24E+00	1.69E+00	2.69E+00	4.16E-01	1.32E+00	1.14E+00	1.65E+00	1.60E+00	4.62E+00	9.32E-01	6.13E+00	2.99E+00
STAD_TCGA-IN-A6RO	9.75E-01	3.46E+00	1.88E+00	4.45E+00	4.89E+00	2.80E+00	3.90E+00	1.25E+00	2.47E+00	4.00E-01	1.57E+00	1.87E+00	3.15E+00	3.09E+00	7.27E+00	1.16E+00	7.32E+00	4.41E+00
STAD_TCGA-IN-A6RP	1.04E+00	2.56E+00	2.10E+00	5.68E+00	6.41E+00	1.02E+00	5.43E-01	1.11E+00	1.21E+00	4.48E-01	1.40E+00	7.75E-01	1.58E+00	2.92E+00	2.95E+00	1.12E+00	2.16E+00	3.01E+00
STAD_TCGA-IN-A6RR	7.86E-01	2.58E+00	1.81E+00	4.61E+00	3.98E+00	9.78E-01	1.88E+00	5.33E-01	1.92E+00	1.46E+00	2.00E+00	1.05E+00	3.92E+00	1.12E+00	2.55E+00	2.23E+00	2.88E+00	1.28E+00
STAD_TCGA-IN-A6RS	6.11E-01	1.31E+00	9.64E-01	3.20E+00	3.32E+00	1.10E+00	0.00E+00	3.48E-01	1.10E+00	0.00E+00	1.31E+00	6.96E-01	2.39E+00	4.96E-01	2.02E+00	3.48E-01	2.02E+00	6.83E-01
STAD_TCGA-IN-A7NR	4.76E-01	1.11E+00	6.00E-01	1.22E+00	1.43E+00	8.57E-01	3.96E-01	1.14E+00	2.45E+00	6.80E-01	1.29E+00	8.36E-01	2.04E+00	4.07E-01	1.21E+00	2.22E+00	2.35E+00	1.56E+00
STAD_TCGA-IN-A7NT	4.27E-01	1.73E+00	1.04E+00	2.12E+00	1.38E+00	1.21E+00	6.54E-01	1.23E+00	7.22E-01	8.03E-01	1.42E+00	1.52E+00	1.93E+00	9.68E-01	1.46E+00	1.30E+00	1.33E+00	6.00E-01
STAD_TCGA-IN-A7NU	9.21E-01	1.41E+00	5.17E-01	2.31E+00	2.46E+00	4.58E-01	0.00E+00	6.36E-01	1.02E+00	1.00E+00	2.67E-01	5.42E-01	2.22E+00	7.34E-01	1.05E+00	1.77E+00	2.40E+00	1.06E+00
STAD_TCGA-IN-AB1V	4.16E-01	1.30E+00	8.27E-01	1.30E+00	1.89E+00	9.04E-01	4.23E-01	3.00E-01	1.20E+00	7.19E-01	0.00E+00	4.00E-01	1.91E+00	2.69E-01	1.53E+00	4.23E-01	1.58E+00	1.11E+00
STAD_TCGA-IN-AB1X	7.92E-01	1.12E+00	5.04E-01	2.18E+00	2.51E+00	1.27E+00	1.26E+00	1.09E+00	1.15E+00	3.00E-01	1.84E+00	6.54E-01	2.47E+00	1.06E+00	1.37E+00	1.10E+00	2.33E+00	8.79E-01
STAD_TCGA-IP-7968	3.33E-01	2.53E+00	6.53E-01	5.83E+00	4.94E+00	6.70E-01	7.67E-01	5.00E-01	1.20E+00	6.67E-01	1.25E+00	1.31E+00	1.08E+00	8.41E-01	9.80E-01	9.04E-01	1.44E+00	1.65E+00
STAD_TCGA-KB-A6F5	4.47E-01	1.01E+00	7.48E-01	2.55E+00	2.34E+00	9.22E-01	5.67E-01	5.93E-01	2.21E-01	1.17E+00	6.57E-01	7.60E-01	2.29E+00	6.16E-01	1.41E+00	3.27E-01	1.81E+00	1.64E+00
STAD_TCGA-KB-A6F7	0.00E+00	9.52E-01	6.54E-01	1.87E+00	1.94E+00	9.32E-01	1.39E+00	7.22E-01	9.91E-01	7.52E-01	1.31E+00	5.26E-01	1.02E+00	1.37E+00	2.89E+00	9.52E-01	2.42E+00	1.82E+00
STAD_TCGA-KB-A93G	3.65E-01	1.55E+00	1.38E+00	2.98E+00	2.92E+00	1.29E+00	8.00E-01	0.00E+00	1.05E+00	0.00E+00	2.44E+00	7.52E-01	1.71E+00	1.02E+00	1.23E+00	5.17E-01	1.62E+00	9.83E-01
STAD_TCGA-KB-A93H	6.29E-01	2.15E+00	2.22E+00	5.09E+00	5.82E+00	1.97E+00	1.17E+00	2.34E+00	1.87E+00	1.30E+00	7.75E-01	1.67E+00	3.81E+00	1.52E+00	2.84E+00	3.04E+00	4.48E+00	2.35E+00
STAD_TCGA-KB-A93J	5.78E-01	1.19E+00	6.40E-01	1.34E+00	6.16E-01	6.74E-01	8.46E-01	6.33E-01	4.47E-01	9.29E-01	9.36E-01	5.73E-01	1.22E+00	5.17E-01	8.59E-01	4.58E-01	1.06E+00	6.53E-01
STAD_TCGA-MX-A5UG	0.00E+00	1.22E+00	1.02E+00	2.11E+00	2.31E+00	5.62E-01	7.72E-01	2.67E-01	1.02E+00	7.90E-01	0.00E+00	1.00E-01	2.67E-01	1.02E+00	8.72E-01	0.00E+00	1.43E+00	1.11E+00
STAD_TCGA-MX-A5UJ	1.09E+00	1.82E+01	9.09E+00	6.44E+01	6.04E+01	1.60E+01	1.52E+01	1.44E+00	1.66E+01	3.87E+00	4.19E+00	6.02E+00	5.34E+00	7.63E-01	5.77E+00	1.97E+00	3.83E+00	6.53E+00
STAD_TCGA-MX-A663	6.05E-01	1.58E+00	1.07E+00	2.12E+00	1.42E+00	8.27E-01	2.00E-01	2.13E-01	1.18E+00	0.00E+00	6.67E-01	0.00E+00	1.35E+00	1.07E+00	1.32E+00	4.76E-01	2.67E+00	1.09E+00
STAD_TCGA-MX-A666	1.04E+00	1.25E+00	1.24E+00	1.15E+00	1.27E+00	1.03E+00	3.42E-01	7.67E-01	1.17E+00	2.69E-01	9.48E-01	1.39E+00	3.00E+00	1.73E+00	2.48E+00	1.46E+00	2.76E+00	9.24E-01
STAD_TCGA-R5-A7O7	0.00E+00	1.75E+00	1.51E+00	4.14E+00	1.85E+00	7.72E-01	1.08E+00	1.11E+00	1.29E+00	1.29E+00	2.13E+00	9.69E-01	1.79E+00	1.52E+00	1.50E+00	1.01E+00	2.42E+00	2.00E-01
