Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R	SBS96S	SBS96T	SBS96U	SBS96V	SBS96W	SBS96X
UCEC_TCGA-EY-A2OQ	0	4	7	6	17	0	0	1	0	2	3	0	2	2	0	5	1	1	0	6	1	3	5	3
UCEC_TCGA-EY-A3L3	1	4	4	9	4	5	0	1	0	2	1	1	0	0	2	6	5	17	2	7	1	9	1	1
UCEC_TCGA-EY-A3QX	6	3	5	8	4	2	0	1	2	0	4	0	6	2	3	1	2	3	0	0	0	25	0	4
UCEC_TCGA-EY-A4KR	1	6	4	12	6	3	4	4	1	5	4	0	2	0	3	0	7	22	7	8	0	25	0	2
UCEC_TCGA-EY-A547	1	29	5	24	17	12	0	7	9	19	24	12	0	3	4	0	9	0	0	13	4	22	17	5
UCEC_TCGA-EY-A548	6	108	39	87	82	86	1	24	28	70	71	13	15	2	1	11	15	3	1	37	0	9	18	6
UCEC_TCGA-EY-A549	2	386	175	646	518	43	1	20	1	21	49	11	0	0	0	0	13	0	2	28	0	0	0	0
UCEC_TCGA-EY-A54A	2	10	5	10	8	5	2	6	2	5	0	3	7	2	3	8	5	15	6	1	3	26	7	8
UCEC_TCGA-EY-A5W2	9	98	45	102	67	141	1	91	50	114	118	33	11	2	12	8	46	4	14	78	4	0	0	0
UCEC_TCGA-EY-A72D	2	4	5	6	8	10	0	0	1	1	0	1	4	2	0	0	1	2	3	3	0	2	8	6
UCEC_TCGA-FI-A2CX	0	1	2	3	0	1	0	0	0	1	0	1	0	0	0	0	3	9	0	1	0	1	2	5
UCEC_TCGA-FI-A2CY	0	5	5	10	3	7	2	1	0	2	2	1	4	0	2	0	0	4	0	1	2	6	0	0
UCEC_TCGA-FI-A2D0	129	2344	964	1970	1104	991	260	190	545	277	476	223	795	115	663	62	79	2	58	0	0	0	24	0
UCEC_TCGA-FI-A2D2	4	3	3	8	2	4	0	0	0	2	0	1	0	0	0	1	1	3	0	0	0	12	2	3
UCEC_TCGA-FI-A2D4	6	65	21	60	31	46	1	29	7	47	37	6	9	0	3	8	29	11	2	28	0	6	10	1
UCEC_TCGA-FI-A2D5	1920	3981	2041	1056	700	1802	1462	1280	2102	526	433	3323	399	1247	853	208	103	7	610	0	0	0	0	0
UCEC_TCGA-FI-A2D6	6	107	36	89	78	94	3	63	30	126	48	20	5	0	8	0	12	3	7	57	1	20	25	0
UCEC_TCGA-FI-A2EU	0	7	1	10	4	3	0	3	0	3	4	0	4	1	4	3	1	9	4	2	0	5	2	1
UCEC_TCGA-FI-A2EW	1	0	10	15	4	0	5	2	2	2	4	0	8	0	4	32	1	18	0	3	12	13	0	0
UCEC_TCGA-FI-A2EX	1	8	6	6	8	0	0	0	0	4	2	0	1	0	5	7	3	13	1	0	0	3	0	7
UCEC_TCGA-FI-A2EY	4	4	8	12	13	5	0	3	6	3	1	1	2	2	7	21	3	20	0	6	0	19	3	3
UCEC_TCGA-FI-A2F4	37	78	14	55	44	326	0	430	205	565	232	86	330	80	35	0	272	1	71	52	3	0	142	2
UCEC_TCGA-FI-A2F8	3	8	8	3	3	0	0	1	6	3	0	3	2	0	7	22	0	29	0	4	0	3	2	0
UCEC_TCGA-FI-A2F9	2	6	1	6	11	1	0	1	4	3	2	1	0	2	1	0	2	1	0	1	2	8	3	4
UCEC_TCGA-FI-A3PV	1	6	7	8	6	1	0	1	2	3	0	1	8	5	5	0	1	23	0	2	3	12	0	5
UCEC_TCGA-FI-A3PX	4	10	5	10	5	0	7	2	8	4	5	1	11	2	9	0	0	10	4	1	0	27	0	1
UCEC_TCGA-H5-A2HR	1	2	2	11	4	5	7	1	1	3	0	0	2	0	0	2	1	3	0	5	0	6	6	4
UCEC_TCGA-JU-AAVI	1	8	2	12	2	0	0	0	2	1	3	2	1	0	0	1	6	8	1	6	2	7	4	4
UCEC_TCGA-K6-A3WQ	0	2	2	7	2	1	4	0	3	2	0	2	1	2	2	5	1	1	0	2	0	10	0	2
UCEC_TCGA-KJ-A3U4	0	5	1	3	8	1	2	0	0	0	0	0	2	3	5	4	6	1	2	6	3	11	0	7
UCEC_TCGA-KP-A3VZ	2	3	5	13	0	5	5	3	1	7	10	0	4	3	2	4	3	8	2	8	2	30	11	13
UCEC_TCGA-KP-A3W0	0	3	3	4	10	2	0	0	1	4	1	0	2	0	0	0	0	1	0	4	0	4	2	2
UCEC_TCGA-KP-A3W1	0	5	7	9	5	4	0	2	0	2	0	1	0	0	7	7	1	7	1	0	0	6	2	0
UCEC_TCGA-KP-A3W3	2	1	4	3	7	0	2	2	0	4	5	0	7	0	2	5	1	2	0	0	0	10	0	4
UCEC_TCGA-KP-A3W4	1	5	4	3	4	3	0	1	1	1	0	0	2	2	0	0	4	10	0	4	0	4	4	16
UCEC_TCGA-PG-A5BC	0	4	2	10	4	4	2	1	1	5	2	0	2	0	0	4	6	1	0	0	0	6	10	5
UCEC_TCGA-PG-A6IB	2	54	24	79	63	60	4	50	2	61	72	17	3	0	18	6	1	0	5	46	0	8	10	24
UCEC_TCGA-PG-A7D5	1	2	3	13	8	3	0	0	0	1	1	0	5	0	5	1	0	2	1	0	4	1	1	3
UCEC_TCGA-PG-A914	6	3	10	16	7	1	0	2	0	0	2	3	13	2	7	31	0	88	3	0	1	13	5	1
UCEC_TCGA-PG-A915	1	6	4	7	6	6	0	1	3	4	2	0	7	3	5	5	2	9	4	1	2	20	8	7
UCEC_TCGA-PG-A916	0	11	2	5	5	1	4	1	1	1	2	0	2	3	0	2	0	0	0	5	0	10	1	1
UCEC_TCGA-PG-A917	12	90	30	95	82	94	19	65	32	75	135	42	7	20	23	15	3	0	3	43	14	34	66	51
UCEC_TCGA-QF-A5YS	869	80	733	27	66	64	483	13	26	4	2	13	26	20	95	14	8	0	0	0	209	0	6	11
UCEC_TCGA-QF-A5YT	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2
UCEC_TCGA-QS-A5YQ	579	40	383	19	29	29	313	6	7	6	0	8	15	0	46	7	0	3	0	0	150	0	0	11
UCEC_TCGA-QS-A5YR	4	45	10	45	44	29	4	24	6	29	41	6	4	0	9	0	11	0	0	24	0	6	0	1
UCEC_TCGA-QS-A744	0	16	7	12	13	0	2	1	4	2	0	0	11	6	0	0	0	5	0	2	2	7	3	1
UCEC_TCGA-QS-A8F1	1	7	1	8	7	4	3	0	2	9	0	0	7	3	9	0	0	9	0	3	3	15	2	9
UCEC_TCGA-SJ-A6ZI	22	403	126	349	323	295	9	166	49	145	166	28	30	6	0	3	43	0	20	87	0	2	8	0
UCEC_TCGA-SJ-A6ZJ	3	10	5	8	15	4	0	0	5	3	0	0	8	0	0	12	4	0	2	0	3	17	1	4
UCEC_TCGA-SL-A6J9	0	2	0	6	7	3	4	1	1	4	1	0	8	0	0	8	0	0	1	15	0	9	2	0
UCEC_TCGA-SL-A6JA	10	150	35	110	104	90	9	54	24	78	123	16	16	6	18	6	18	4	7	30	0	9	28	37
STAD_TCGA-3M-AB46	5	11	5	3	9	6	5	9	3	6	9	5	9	2	3	13	4	21	2	15	8	38	2	6
STAD_TCGA-3M-AB47	10	15	10	16	14	1	2	0	1	11	1	0	13	4	3	3	0	0	5	7	0	3	3	19
STAD_TCGA-B7-5816	12	160	50	138	153	136	10	89	147	128	54	52	16	25	20	5	51	1	55	67	0	11	0	27
STAD_TCGA-B7-5818	3	20	14	6	27	1	55	2	2	36	47	7	37	0	30	58	7	3	62	32	0	2	22	21
STAD_TCGA-B7-A5TI	15	120	35	112	87	54	3	55	27	56	29	11	15	4	0	2	23	15	4	8	0	11	0	7
STAD_TCGA-B7-A5TJ	4	42	19	40	38	10	11	5	2	5	13	1	16	0	8	0	9	3	44	10	8	0	12	12
STAD_TCGA-B7-A5TK	2	7	2	12	11	1	0	2	0	3	0	4	1	0	0	6	1	9	0	1	0	0	0	8
STAD_TCGA-B7-A5TN	1	3	11	10	13	3	2	0	1	2	4	2	0	2	0	4	0	1	4	0	0	16	0	21
STAD_TCGA-BR-4183	1	6	4	15	7	2	4	0	0	2	1	5	6	0	2	0	0	2	3	0	1	3	0	6
STAD_TCGA-BR-4184	27	1830	76	201	274	795	2	77	148	49	103	287	40	124	15	35	0	4	13	7	1	0	26	3
STAD_TCGA-BR-4187	1	6	5	1	8	3	2	0	1	0	0	0	2	0	0	1	0	2	0	2	2	0	1	1
STAD_TCGA-BR-4188	0	12	4	26	20	2	0	1	0	6	5	1	0	0	2	0	1	3	5	1	2	3	1	8
STAD_TCGA-BR-4191	6	8	7	4	6	8	12	10	0	3	9	7	3	9	27	8	14	20	0	24	0	60	7	2
STAD_TCGA-BR-4201	8	222	87	210	196	162	1	55	58	111	131	57	33	20	0	9	52	4	7	46	6	0	22	0
STAD_TCGA-BR-4253	0	6	7	4	12	5	0	1	0	2	5	9	12	2	3	6	1	7	11	0	0	5	3	3
STAD_TCGA-BR-4255	1	6	5	7	10	1	0	0	5	0	0	2	7	0	1	3	9	0	2	8	0	4	2	1
STAD_TCGA-BR-4256	11	146	34	139	111	110	1	83	102	89	76	24	26	7	0	31	25	5	58	37	6	15	0	1
STAD_TCGA-BR-4257	15	148	69	153	112	107	0	84	99	119	69	43	35	13	5	0	53	2	31	31	0	2	26	17
STAD_TCGA-BR-4267	2	2	5	5	5	3	4	0	4	1	6	0	1	0	0	1	0	10	9	1	1	34	8	5
STAD_TCGA-BR-4279	3	5	11	9	3	3	0	0	4	4	2	0	2	0	0	0	1	2	1	5	0	1	2	3
STAD_TCGA-BR-4280	2	109	15	64	58	64	4	60	43	106	21	38	6	18	8	3	47	3	52	31	0	15	0	5
STAD_TCGA-BR-4292	7	279	109	306	281	86	2	54	58	86	52	15	0	20	0	3	33	4	17	42	2	9	7	24
STAD_TCGA-BR-4294	0	4	0	0	1	4	0	0	3	0	2	0	3	0	5	1	0	0	0	3	0	9	0	4
STAD_TCGA-BR-4357	5	7	13	12	9	12	5	9	0	15	6	6	11	6	12	18	15	42	56	3	7	15	17	18
STAD_TCGA-BR-4361	15	244	72	251	165	294	15	96	667	285	143	201	53	2	26	57	208	8	29	21	0	0	76	13
STAD_TCGA-BR-4362	13	248	54	248	218	105	11	70	169	143	51	78	5	26	5	7	23	5	133	52	0	13	18	14
STAD_TCGA-BR-4363	4	79	31	76	78	51	4	35	38	61	46	26	2	6	0	0	17	0	16	0	0	10	3	3
STAD_TCGA-BR-4366	1	13	4	16	15	8	0	1	3	8	2	2	17	1	5	2	4	14	16	0	9	29	5	4
STAD_TCGA-BR-4368	8	216	61	205	183	158	0	63	86	116	124	35	29	16	0	21	14	10	15	51	6	0	0	17
STAD_TCGA-BR-4369	6	19	13	13	15	6	2	1	0	2	4	8	5	0	9	17	0	12	69	9	8	8	5	2
STAD_TCGA-BR-4370	10	216	96	207	220	82	6	59	34	61	66	30	17	4	2	25	14	0	13	32	2	2	5	19
STAD_TCGA-BR-4371	5	27	17	34	29	9	3	0	1	7	0	0	9	2	0	18	0	5	12	3	5	3	0	14
STAD_TCGA-BR-6452	53	565	122	342	308	666	7	294	946	528	180	371	168	132	108	103	361	26	136	0	0	0	703	8
STAD_TCGA-BR-6453	0	18	5	13	19	3	5	2	6	3	1	2	5	2	5	9	4	2	106	9	0	0	0	7
STAD_TCGA-BR-6454	7	8	7	12	10	14	0	4	8	0	2	4	5	3	3	5	1	11	21	1	4	20	13	16
STAD_TCGA-BR-6455	0	20	5	14	14	1	0	2	2	8	5	2	22	0	0	4	0	2	1	0	2	3	0	8
STAD_TCGA-BR-6456	3	0	1	8	1	3	0	0	2	3	1	2	2	1	0	2	2	2	2	0	0	5	1	6
STAD_TCGA-BR-6457	6	9	6	16	13	1	5	0	4	5	2	0	9	1	0	7	0	2	28	0	0	5	4	18
STAD_TCGA-BR-6458	2	17	9	14	27	5	15	1	5	6	7	0	7	5	2	4	0	10	213	4	0	9	2	11
STAD_TCGA-BR-6563	4	9	4	10	17	4	7	0	4	4	0	0	0	0	3	2	0	0	7	1	0	2	4	4
STAD_TCGA-BR-6564	1	3	6	3	0	3	2	0	0	1	0	0	0	3	1	2	0	4	0	7	0	0	2	3
STAD_TCGA-BR-6565	5	8	12	9	12	9	2	0	4	12	6	3	9	5	5	0	7	13	5	0	0	35	5	10
STAD_TCGA-BR-6566	11	163	43	109	99	100	5	88	71	94	40	21	14	16	4	5	51	2	39	50	0	21	1	1
STAD_TCGA-BR-6705	1	6	5	13	16	4	0	1	2	2	0	2	3	3	0	8	5	5	20	0	1	13	4	2
STAD_TCGA-BR-6706	1	9	7	8	12	2	23	1	6	15	0	5	9	0	6	5	21	0	106	0	0	1	5	1
STAD_TCGA-BR-6707	2	11	5	7	21	1	0	0	2	3	0	0	8	0	0	8	0	0	0	2	9	0	5	6
STAD_TCGA-BR-6709	1	5	2	0	0	3	0	0	1	6	7	0	10	0	0	4	0	4	5	0	0	5	0	0
STAD_TCGA-BR-6801	0	3	7	14	5	0	0	0	4	1	7	0	6	0	6	3	0	5	0	0	0	0	0	0
STAD_TCGA-BR-6802	5	131	18	51	33	79	0	24	20	43	0	37	1	29	2	4	0	3	12	15	2	0	10	5
STAD_TCGA-BR-6803	0	1	1	1	3	0	2	0	1	0	0	0	1	2	1	0	0	1	0	3	0	0	0	2
STAD_TCGA-BR-6852	12	209	46	125	107	130	9	68	48	118	38	52	14	56	11	2	6	3	39	41	2	8	5	23
STAD_TCGA-BR-7196	1	4	0	9	4	7	0	1	0	0	2	0	7	5	6	0	0	5	4	0	4	14	7	6
STAD_TCGA-BR-7197	1	18	15	31	16	2	7	1	1	5	0	1	16	4	6	4	2	6	62	6	0	9	7	4
STAD_TCGA-BR-7703	12	111	37	117	99	53	0	37	28	72	55	22	17	8	0	6	0	13	16	40	4	9	0	21
STAD_TCGA-BR-7704	13	10	10	21	12	9	10	4	7	13	7	0	10	10	15	31	20	31	74	13	7	55	36	31
STAD_TCGA-BR-7707	12	236	70	212	165	132	7	85	113	136	58	63	19	18	0	14	52	4	55	51	0	0	13	13
STAD_TCGA-BR-7715	1	17	14	19	13	2	11	3	4	5	6	4	8	1	3	4	10	3	14	10	0	5	0	10
STAD_TCGA-BR-7716	10	5	5	5	5	4	4	5	0	5	8	2	0	3	9	28	2	47	12	0	11	0	12	13
STAD_TCGA-BR-7717	0	17	10	20	20	7	0	1	7	5	1	0	4	0	7	0	0	9	28	7	0	18	10	7
STAD_TCGA-BR-7722	0	8	5	12	0	1	3	0	4	2	1	0	3	0	2	2	0	2	0	0	1	2	5	5
STAD_TCGA-BR-7723	3	7	2	23	11	0	7	1	4	19	3	3	3	4	11	10	6	2	51	0	1	8	17	12
STAD_TCGA-BR-7851	11	248	97	291	192	141	2	86	76	119	66	43	31	20	0	10	32	4	11	67	0	6	3	15
STAD_TCGA-BR-7901	3	10	7	8	22	2	8	3	9	3	5	1	5	0	10	15	13	16	39	6	2	19	18	5
STAD_TCGA-BR-7957	1	5	6	4	8	1	0	0	0	0	3	0	0	2	7	0	2	0	2	3	0	5	2	10
STAD_TCGA-BR-7958	2	9	6	10	14	6	7	5	1	7	11	0	8	11	13	11	2	8	29	0	0	30	5	13
STAD_TCGA-BR-7959	1	10	10	16	5	8	2	1	0	2	7	2	6	2	1	7	0	8	15	0	0	15	6	1
STAD_TCGA-BR-8058	0	2	2	2	3	1	4	0	4	1	1	8	2	0	0	5	0	6	4	0	0	9	0	6
STAD_TCGA-BR-8059	14	78	24	80	65	45	15	42	39	41	26	29	22	18	8	0	20	22	55	46	4	90	23	30
STAD_TCGA-BR-8060	2	5	4	16	18	7	6	3	8	9	3	3	21	2	15	18	19	9	69	4	1	22	8	9
STAD_TCGA-BR-8077	1	13	11	14	11	7	0	0	2	1	4	4	3	7	5	0	4	10	7	2	4	19	9	3
STAD_TCGA-BR-8078	12	273	91	227	175	130	2	88	68	169	84	52	0	23	0	15	52	3	31	53	4	17	15	20
STAD_TCGA-BR-8080	7	20	8	14	21	11	11	3	2	10	2	1	0	7	0	0	19	8	38	2	0	8	9	22
STAD_TCGA-BR-8081	5	176	55	131	159	89	2	79	39	75	56	27	8	17	6	11	6	2	23	38	1	5	0	12
STAD_TCGA-BR-8284	6	64	25	65	52	15	1	24	11	17	13	7	10	11	2	10	13	5	10	10	0	0	7	23
STAD_TCGA-BR-8285	0	11	6	14	17	2	5	1	2	0	0	0	5	6	11	3	4	0	13	8	0	1	1	10
STAD_TCGA-BR-8286	4	17	5	10	14	3	4	3	10	0	7	0	14	1	9	13	3	2	22	0	0	11	1	15
STAD_TCGA-BR-8289	2	11	10	18	9	13	11	6	4	7	2	0	2	5	8	6	9	10	57	12	2	17	5	13
STAD_TCGA-BR-8291	4	2	0	1	4	0	0	0	0	1	3	0	0	0	0	0	3	2	3	1	0	4	0	4
STAD_TCGA-BR-8295	0	5	4	2	2	1	2	0	0	4	2	2	0	0	0	0	0	7	8	1	0	9	7	1
STAD_TCGA-BR-8296	0	12	6	15	13	0	0	1	0	0	1	0	4	2	0	8	1	9	0	0	0	8	2	8
STAD_TCGA-BR-8297	0	20	4	25	9	9	13	2	8	7	5	13	10	13	4	5	6	15	94	3	3	15	0	8
STAD_TCGA-BR-8360	3	196	55	158	93	101	3	54	45	53	31	20	7	15	3	3	31	8	14	41	4	17	19	26
STAD_TCGA-BR-8361	16	264	96	286	191	168	3	78	87	136	98	36	39	35	0	20	54	9	40	32	0	36	16	0
STAD_TCGA-BR-8363	10	177	56	158	114	107	0	87	106	102	65	49	27	18	10	23	56	1	68	42	0	22	10	22
STAD_TCGA-BR-8364	0	1	2	5	0	1	0	0	1	3	0	0	2	0	2	0	1	1	0	1	0	3	0	2
STAD_TCGA-BR-8365	0	0	3	7	5	0	2	0	0	0	1	0	0	2	0	4	2	0	0	2	0	0	1	0
STAD_TCGA-BR-8366	2	15	3	14	2	3	24	1	0	14	4	4	16	0	11	6	26	2	47	2	3	0	9	2
STAD_TCGA-BR-8367	1	12	4	9	9	1	0	0	2	1	7	2	2	0	0	3	0	2	6	0	0	5	3	6
STAD_TCGA-BR-8368	6	183	59	224	146	83	0	46	35	78	40	10	11	17	0	4	26	2	20	32	0	14	6	31
STAD_TCGA-BR-8369	2	21	8	22	25	5	8	8	8	5	2	0	17	0	5	4	10	6	52	10	7	11	7	13
STAD_TCGA-BR-8370	1	13	3	23	13	5	2	4	0	6	2	0	1	13	2	5	0	3	5	11	4	6	0	20
STAD_TCGA-BR-8371	0	1	1	2	4	1	0	1	2	2	0	2	0	0	5	0	0	0	2	0	0	2	0	0
STAD_TCGA-BR-8372	11	166	50	129	105	86	3	66	223	230	44	92	23	21	2	0	20	2	29	51	1	15	30	45
STAD_TCGA-BR-8373	5	7	8	14	9	10	3	1	3	3	0	6	1	1	0	8	4	4	9	4	1	12	0	0
STAD_TCGA-BR-8380	0	14	11	11	15	0	0	0	1	0	0	1	2	4	0	3	2	2	7	1	0	7	2	8
STAD_TCGA-BR-8381	3	16	2	21	14	8	2	1	0	0	3	4	6	3	9	13	9	2	5	7	4	12	4	15
STAD_TCGA-BR-8382	8	174	48	161	120	61	5	54	30	108	57	38	4	12	0	3	21	2	23	62	11	12	0	11
STAD_TCGA-BR-8384	0	4	2	6	6	3	2	3	1	0	0	0	0	0	7	0	6	1	6	3	0	8	1	3
STAD_TCGA-BR-8483	5	22	5	14	16	1	0	0	1	8	3	3	12	1	0	2	4	1	12	5	2	7	13	17
STAD_TCGA-BR-8484	0	8	6	7	9	2	3	0	4	2	3	0	9	0	6	1	7	5	9	2	0	6	6	5
STAD_TCGA-BR-8485	3	5	6	10	15	10	27	0	16	14	3	0	12	2	4	7	13	8	208	0	0	17	4	4
STAD_TCGA-BR-8486	0	6	1	5	8	8	0	3	4	1	0	2	7	0	0	5	1	3	0	5	0	4	2	3
STAD_TCGA-BR-8487	20	399	111	424	350	356	0	262	359	174	204	149	22	23	0	44	111	4	21	120	1	12	27	0
STAD_TCGA-BR-8588	2	13	4	20	23	0	1	1	0	9	7	6	12	8	0	3	6	2	19	0	0	0	2	13
STAD_TCGA-BR-8589	0	3	0	12	4	0	304	0	0	97	0	28	17	0	10	21	82	2	711	3	0	8	87	0
STAD_TCGA-BR-8590	2	6	1	14	15	4	4	4	0	3	0	1	1	2	1	9	9	5	55	0	4	6	5	4
STAD_TCGA-BR-8591	13	222	63	215	155	115	2	133	108	199	78	50	54	16	5	19	26	0	37	54	0	26	0	37
STAD_TCGA-BR-8592	0	5	4	15	2	0	0	0	4	2	0	0	4	0	0	0	0	0	1	0	2	0	0	4
STAD_TCGA-BR-8676	2	8	6	4	17	5	0	0	1	1	0	2	3	4	7	5	0	2	11	4	3	8	0	6
STAD_TCGA-BR-8677	0	3	8	8	17	0	0	1	4	1	1	0	5	8	2	10	0	1	0	4	0	4	0	7
STAD_TCGA-BR-8678	7	11	14	17	8	1	1	0	0	3	5	2	4	4	0	14	9	10	3	3	0	5	4	11
STAD_TCGA-BR-8679	2	28	6	24	21	0	9	0	6	4	13	0	8	3	3	16	7	8	13	9	0	4	13	3
STAD_TCGA-BR-8680	1408	600	1735	63	114	295	1511	65	467	21	13	751	29	63	281	78	0	7	155	0	156	0	0	0
STAD_TCGA-BR-8682	1	12	11	13	23	0	0	0	0	1	1	0	4	0	0	4	0	3	4	0	1	2	0	4
STAD_TCGA-BR-8683	6	15	6	19	23	5	0	1	5	7	3	7	14	5	2	8	3	3	3	4	4	17	8	19
STAD_TCGA-BR-8686	5	12	7	17	12	1	0	1	0	0	6	5	5	6	0	18	2	2	4	0	0	1	0	34
STAD_TCGA-BR-8687	3	2	3	10	8	8	16	1	2	7	11	1	14	5	8	7	6	3	105	0	0	0	0	13
STAD_TCGA-BR-8690	6	17	7	8	19	5	4	4	12	5	3	1	11	17	0	2	0	14	12	11	5	7	12	11
STAD_TCGA-BR-A44T	0	1	3	3	0	2	0	0	1	1	1	1	0	0	2	0	0	0	0	0	4	0	4	0
STAD_TCGA-BR-A44U	0	11	6	14	24	3	0	2	2	1	1	0	8	0	1	2	4	1	13	8	0	9	0	1
STAD_TCGA-BR-A452	0	4	7	4	9	4	8	0	0	0	0	5	11	1	5	6	0	18	33	0	5	5	0	6
STAD_TCGA-BR-A453	2	11	3	8	5	1	0	12	0	5	3	4	7	6	5	0	0	0	0	1	1	0	5	7
STAD_TCGA-BR-A4CQ	6	13	8	30	17	6	2	2	2	7	9	3	18	5	4	4	0	10	12	15	3	18	8	22
STAD_TCGA-BR-A4CR	3	6	0	4	12	5	0	4	0	6	1	2	4	2	6	2	0	0	2	7	0	9	8	2
STAD_TCGA-BR-A4CS	10	16	11	25	13	4	5	4	0	3	2	2	13	0	9	6	5	10	6	4	6	26	2	12
STAD_TCGA-BR-A4IU	1	3	5	4	1	1	0	0	0	4	2	2	0	0	1	0	0	0	1	0	0	0	0	3
STAD_TCGA-BR-A4IV	0	2	1	2	2	8	2	1	1	0	0	0	0	1	0	4	0	0	4	0	0	2	1	9
STAD_TCGA-BR-A4IY	5	13	6	17	20	2	1	0	4	8	10	1	2	7	2	2	8	14	2	9	0	28	11	15
STAD_TCGA-BR-A4IZ	0	2	3	3	4	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	3
STAD_TCGA-BR-A4J1	1	9	6	4	9	0	0	1	3	0	2	6	0	8	0	7	0	3	4	4	0	18	0	2
STAD_TCGA-BR-A4J2	1	10	7	10	19	1	0	0	0	4	0	0	4	0	0	1	1	0	2	5	2	0	1	2
STAD_TCGA-BR-A4J4	4	7	4	24	13	0	0	4	2	3	0	2	8	4	5	0	0	1	0	0	0	8	0	12
STAD_TCGA-BR-A4J5	1	10	3	18	17	1	2	0	3	4	2	6	4	4	2	0	0	0	12	0	6	5	3	12
STAD_TCGA-BR-A4J6	0	1	0	0	2	1	0	0	0	3	0	0	2	4	1	4	0	0	1	3	4	2	7	4
STAD_TCGA-BR-A4J7	0	13	5	10	8	7	0	0	1	0	0	1	5	1	1	0	6	0	2	0	0	1	1	6
STAD_TCGA-BR-A4J8	1	15	10	10	21	0	0	1	9	1	2	0	4	2	0	14	0	0	7	0	0	4	8	6
STAD_TCGA-BR-A4J9	0	3	2	9	6	3	0	0	0	1	1	0	0	0	2	2	3	0	3	2	0	1	6	4
STAD_TCGA-BR-A4PD	1	5	5	5	6	6	7	1	6	9	0	5	7	8	11	10	10	5	66	5	0	2	4	9
STAD_TCGA-BR-A4PE	4	29	9	21	33	11	1	3	2	2	0	5	26	8	1	13	0	6	28	8	1	13	5	26
STAD_TCGA-BR-A4PF	5	12	2	13	8	7	0	1	2	4	3	1	5	1	3	5	3	5	4	8	0	9	1	17
STAD_TCGA-BR-A4QI	1	15	9	8	13	2	1	3	1	3	8	1	2	0	10	12	4	4	16	1	2	8	8	18
STAD_TCGA-BR-A4QL	22	367	123	372	269	132	2	76	69	138	74	20	47	16	0	17	44	12	28	65	0	11	37	11
STAD_TCGA-BR-A4QM	0	14	9	6	13	3	0	0	3	4	3	3	9	8	4	2	8	3	16	5	1	0	1	8
STAD_TCGA-CD-5798	2	13	7	8	11	2	7	1	0	2	1	4	4	2	8	2	0	4	7	3	3	7	18	4
STAD_TCGA-CD-5799	0	8	5	7	3	0	0	3	2	1	2	0	2	2	0	1	0	0	2	2	1	5	5	6
STAD_TCGA-CD-5800	1	23	15	21	17	10	6	3	4	1	2	3	9	5	12	35	1	9	3	0	0	14	0	9
STAD_TCGA-CD-5801	1	8	17	18	22	4	121	8	6	29	23	11	16	3	23	32	27	1	116	8	0	0	28	23
STAD_TCGA-CD-5802	1	2	2	6	9	3	0	2	2	0	6	2	5	0	0	17	0	3	0	0	0	4	0	0
STAD_TCGA-CD-5803	0	5	2	1	5	1	0	0	0	1	1	0	2	1	0	4	3	1	1	0	2	6	4	5
STAD_TCGA-CD-5804	1	10	5	20	7	2	2	0	3	3	2	3	6	5	0	5	0	6	0	0	1	1	0	7
STAD_TCGA-CD-5813	6	18	8	15	20	0	1	0	7	14	12	10	4	4	5	11	3	11	9	9	3	25	20	8
STAD_TCGA-CD-8524	4	21	9	27	22	8	0	1	4	5	5	3	13	5	2	6	0	1	13	0	2	12	3	24
STAD_TCGA-CD-8525	2	8	10	3	7	0	2	1	1	7	1	2	4	2	0	7	2	16	5	1	0	10	0	8
STAD_TCGA-CD-8526	1	9	4	9	0	2	0	0	2	1	2	0	2	0	2	0	0	3	1	0	0	6	0	13
STAD_TCGA-CD-8527	5	40	14	47	21	7	5	13	13	17	15	9	15	5	1	5	0	7	17	2	1	22	7	20
STAD_TCGA-CD-8528	2	14	9	23	26	4	0	3	0	11	1	3	11	1	0	0	0	1	3	4	0	11	1	7
STAD_TCGA-CD-8529	10	14	10	14	17	13	6	9	3	13	7	8	25	19	22	27	18	63	5	22	15	116	33	16
STAD_TCGA-CD-8530	4	9	3	8	9	0	2	3	4	0	2	2	3	0	0	10	1	6	33	0	0	9	0	7
STAD_TCGA-CD-8531	1	25	9	18	22	12	5	6	8	15	24	22	19	12	0	10	13	3	10	23	1	33	27	7
STAD_TCGA-CD-8532	1	5	4	5	7	0	0	1	6	0	0	0	2	0	1	7	2	0	1	0	0	3	4	1
STAD_TCGA-CD-8533	0	19	12	25	27	4	4	0	4	4	0	0	12	0	0	7	0	4	1	14	2	3	6	7
STAD_TCGA-CD-8534	1	11	1	12	7	1	2	0	3	0	3	0	1	0	3	14	3	1	0	1	0	4	2	2
STAD_TCGA-CD-8535	3	16	14	21	5	6	22	6	0	8	15	3	15	0	30	20	4	6	83	4	2	19	22	10
STAD_TCGA-CD-8536	14	162	47	164	125	77	0	64	45	70	53	26	23	16	0	0	18	1	8	17	0	13	0	20
