Samples	SBS96A	SBS96B	SBS96C
MSH6_4_multinomial_train3.21	8.81E-42	1.18E-01	1.33E-26
MSH6_5_multinomial_train3.22	8.81E-42	1.19E-01	1.33E-26
MSH6_6_multinomial_train3.22	8.81E-42	1.20E-01	1.33E-26
MSH6_6_multinomial_train3.23	8.81E-42	1.20E-01	1.33E-26
MSH6_4_multinomial_train3.22	8.81E-42	1.19E-01	1.33E-26
MSH6_6_multinomial_train3.24	8.81E-42	1.19E-01	1.53E-26
MSH6_6_multinomial_train3.25	8.81E-42	1.19E-01	1.33E-26
MSH6_4_multinomial_train3.23	8.81E-42	1.19E-01	1.53E-26
MSH6_4_multinomial_train3.24	8.81E-42	1.20E-01	1.33E-26
MSH6_4_multinomial_train3.25	8.81E-42	1.20E-01	1.33E-26
MSH6_4_multinomial_train3.26	8.81E-42	1.20E-01	1.33E-26
MSH6_6_multinomial_train3.26	8.81E-42	1.21E-01	1.53E-26
MSH6_4_multinomial_train3.27	8.81E-42	1.18E-01	1.53E-26
MSH6_6_multinomial_train3.27	8.81E-42	1.21E-01	1.33E-26
MSH6_4_multinomial_train3.28	8.81E-42	1.20E-01	1.53E-26
MSH6_4_multinomial_train3.29	8.81E-42	1.20E-01	1.33E-26
MSH6_5_multinomial_train3.23	8.81E-42	1.17E-01	1.33E-26
MSH6_4_multinomial_train3.30	8.81E-42	1.20E-01	1.53E-26
MSH6_5_multinomial_train3.24	8.81E-42	1.17E-01	1.33E-26
MSH6_6_multinomial_train3.28	8.81E-42	1.20E-01	1.33E-26
MSH6_4_multinomial_train3.31	8.81E-42	1.22E-01	1.33E-26
MSH6_4_multinomial_train3.32	8.81E-42	1.19E-01	1.53E-26
MSH6_6_multinomial_train3.29	8.81E-42	1.21E-01	1.53E-26
MSH6_4_multinomial_train3.33	8.81E-42	1.21E-01	1.33E-26
MSH6_6_multinomial_train3.30	8.81E-42	1.19E-01	1.33E-26
MSH6_6_multinomial_train3.31	8.81E-42	1.18E-01	1.53E-26
MSH6_5_multinomial_train3.25	8.81E-42	1.19E-01	1.33E-26
MSH6_4_multinomial_train3.34	8.81E-42	1.19E-01	1.33E-26
MSH6_6_multinomial_train3.32	8.81E-42	1.21E-01	1.53E-26
MSH6_4_multinomial_train3.35	8.81E-42	1.21E-01	1.53E-26
MSH6_6_multinomial_train3.33	8.81E-42	1.20E-01	1.33E-26
MSH6_6_multinomial_train3.34	8.81E-42	1.20E-01	1.33E-26
PMS1_2_multinomial_train3	1.41E-01	9.08E-02	5.55E-03
PMS1_2_multinomial_train3.1	1.24E-01	8.46E-02	1.07E-02
PMS1_2_multinomial_train3.2	1.34E-01	8.29E-02	6.29E-03
PMS1_2_multinomial_train3.3	1.25E-01	8.27E-02	6.92E-03
PMS1_2_multinomial_train3.4	1.40E-01	8.92E-02	4.84E-03
PMS1_2_multinomial_train3.5	1.26E-01	8.39E-02	6.96E-03
PMS1_2_multinomial_train3.6	1.30E-01	8.64E-02	1.38E-02
PMS1_2_multinomial_train3.7	1.26E-01	8.70E-02	1.58E-02
PMS1_2_multinomial_train3.8	1.41E-01	9.41E-02	6.01E-03
PMS1_2_multinomial_train3.9	1.28E-01	8.73E-02	1.75E-02
PMS1_2_multinomial_train3.10	1.41E-01	9.21E-02	4.46E-03
PMS1_2_multinomial_train3.11	1.18E-01	8.03E-02	1.23E-02
PMS1_2_multinomial_train3.12	1.20E-01	8.67E-02	2.75E-02
PMS1_2_multinomial_train3.13	1.24E-01	8.66E-02	1.27E-02
PMS1_2_multinomial_train3.14	1.26E-01	8.64E-02	1.50E-02
PMS1_2_multinomial_train3.15	1.29E-01	8.15E-02	6.22E-03
PMS1_2_multinomial_train3.16	1.25E-01	8.59E-02	1.73E-02
PMS1_2_multinomial_train3.17	1.21E-01	8.17E-02	1.38E-02
PMS1_2_multinomial_train3.18	1.22E-01	8.25E-02	6.78E-03
PMS1_2_multinomial_train3.19	1.34E-01	9.03E-02	1.49E-02
PMS1_2_multinomial_train3.20	1.25E-01	8.45E-02	1.81E-02
PMS1_2_multinomial_train3.21	1.30E-01	8.20E-02	7.06E-03
PMS1_2_multinomial_train3.22	1.25E-01	7.72E-02	6.41E-03
PMS1_2_multinomial_train3.23	1.22E-01	8.18E-02	8.91E-03
PMS1_2_multinomial_train3.24	1.38E-01	8.22E-02	3.25E-03
PMS1_2_multinomial_train3.25	1.21E-01	8.43E-02	1.91E-02
PMS1_2_multinomial_train3.26	1.20E-01	7.76E-02	8.69E-03
PMS1_2_multinomial_train3.27	1.29E-01	8.70E-02	7.68E-03
PMS1_2_multinomial_train3.28	1.24E-01	7.73E-02	6.24E-03
PMS1_2_multinomial_train3.29	1.31E-01	8.10E-02	8.95E-03
PMS1_2_multinomial_train3.30	1.29E-01	9.43E-02	1.10E-02
PMS1_2_multinomial_train3.31	1.24E-01	7.88E-02	1.31E-02
PMS1_2_multinomial_train3.32	1.22E-01	8.34E-02	1.68E-02
PMS1_2_multinomial_train3.33	1.29E-01	8.48E-02	8.49E-03
PMS1_2_multinomial_train3.34	1.24E-01	8.28E-02	1.15E-02
PMS1_2_multinomial_train3.35	1.38E-01	7.92E-02	1.63E-26
PMS1_2_multinomial_train3.36	1.27E-01	8.06E-02	9.60E-03
PMS1_2_multinomial_train3.37	1.28E-01	8.55E-02	1.15E-02
PMS1_2_multinomial_train3.38	1.28E-01	8.06E-02	9.65E-03
PMS1_2_multinomial_train3.39	1.25E-01	8.55E-02	1.38E-02
PMS1_2_multinomial_train3.40	1.34E-01	9.10E-02	7.68E-03
PMS1_2_multinomial_train3.41	1.29E-01	8.84E-02	1.15E-02
PMS1_2_multinomial_train3.42	1.22E-01	8.61E-02	2.20E-02
PMS1_2_multinomial_train3.43	1.31E-01	9.10E-02	1.53E-02
PMS1_2_multinomial_train3.44	1.36E-01	9.09E-02	1.26E-02
PMS1_2_multinomial_train3.45	1.32E-01	8.20E-02	4.82E-03
PMS1_2_multinomial_train3.46	1.35E-01	9.12E-02	6.36E-03
PMS1_2_multinomial_train3.47	1.21E-01	8.17E-02	1.07E-02
PMS1_2_multinomial_train3.48	1.26E-01	8.67E-02	1.12E-02
PMS1_2_multinomial_train3.49	1.28E-01	8.55E-02	1.30E-02
PMS1_2_multinomial_train3.50	1.28E-01	8.79E-02	1.38E-02
PMS1_2_multinomial_train3.51	1.25E-01	7.71E-02	4.79E-03
PMS1_2_multinomial_train3.52	1.33E-01	7.83E-02	3.58E-03
PMS1_2_multinomial_train3.53	1.23E-01	7.52E-02	7.11E-03
PMS1_2_multinomial_train3.54	1.43E-01	1.00E-01	3.38E-03
PMS1_2_multinomial_train3.55	1.24E-01	7.65E-02	5.63E-03
PMS1_2_multinomial_train3.56	1.41E-01	8.55E-02	1.53E-26
PMS1_2_multinomial_train3.57	1.28E-01	8.70E-02	1.57E-02
PMS1_2_multinomial_train3.58	1.28E-01	8.78E-02	1.81E-02
PMS1_2_multinomial_train3.59	1.44E-01	8.24E-02	1.63E-26
PMS1_2_multinomial_train3.60	1.49E-01	1.05E-01	4.81E-03
PMS1_2_multinomial_train3.61	1.21E-01	8.23E-02	1.22E-02
PMS1_2_multinomial_train3.62	1.31E-01	7.44E-02	1.63E-26
PMS1_2_multinomial_train3.63	1.35E-01	8.64E-02	5.23E-03
PMS1_2_multinomial_train3.64	1.23E-01	8.17E-02	1.14E-02
PMS1_2_multinomial_train3.65	1.30E-01	9.10E-02	1.79E-02
PMS1_2_multinomial_train3.66	1.30E-01	8.04E-02	6.15E-03
PMS1_2_multinomial_train3.67	1.24E-01	8.37E-02	1.35E-02
PMS1_2_multinomial_train3.68	1.29E-01	8.49E-02	6.80E-03
PMS1_2_multinomial_train3.69	1.22E-01	8.23E-02	1.05E-02
PMS1_2_multinomial_train3.70	1.30E-01	8.30E-02	8.43E-03
PMS1_2_multinomial_train3.71	1.32E-01	8.64E-02	6.47E-03
PMS1_2_multinomial_train3.72	1.38E-01	8.06E-02	3.41E-03
PMS1_2_multinomial_train3.73	1.34E-01	9.11E-02	1.14E-02
PMS1_2_multinomial_train3.74	1.27E-01	8.59E-02	1.16E-02
PMS1_2_multinomial_train3.75	1.30E-01	8.11E-02	6.19E-03
PMS1_2_multinomial_train3.76	1.35E-01	8.99E-02	9.77E-03
PMS1_2_multinomial_train3.77	1.35E-01	9.26E-02	8.57E-03
PMS1_2_multinomial_train3.78	1.31E-01	8.68E-02	1.10E-02
PMS1_2_multinomial_train3.79	1.21E-01	8.20E-02	1.23E-02
PMS1_2_multinomial_train3.80	1.24E-01	8.33E-02	8.37E-03
PMS1_2_multinomial_train3.81	1.25E-01	8.62E-02	1.57E-02
PMS1_2_multinomial_train3.82	1.24E-01	8.47E-02	1.31E-02
PMS1_2_multinomial_train3.83	1.30E-01	8.83E-02	1.40E-02
PMS1_2_multinomial_train3.84	1.20E-01	8.03E-02	1.14E-02
PMS1_2_multinomial_train3.85	1.27E-01	8.51E-02	1.13E-02
PMS1_2_multinomial_train3.86	1.24E-01	8.55E-02	1.55E-02
PMS1_2_multinomial_train3.87	1.24E-01	7.98E-02	6.27E-03
PMS1_2_multinomial_train3.88	1.24E-01	8.37E-02	1.01E-02
PMS1_2_multinomial_train3.89	1.24E-01	8.44E-02	7.09E-03
PMS1_2_multinomial_train3.90	1.30E-01	8.64E-02	9.99E-03
PMS1_2_multinomial_train3.91	1.18E-01	7.98E-02	1.28E-02
PMS1_2_multinomial_train3.92	1.18E-01	8.24E-02	2.18E-02
PMS1_2_multinomial_train3.93	1.21E-01	8.53E-02	1.91E-02
PMS1_2_multinomial_train3.94	1.23E-01	8.33E-02	1.51E-02
PMS1_2_multinomial_train3.95	1.22E-01	8.52E-02	1.26E-02
PMS1_2_multinomial_train3.96	1.21E-01	8.33E-02	2.11E-02
PMS1_2_multinomial_train3.97	1.30E-01	8.97E-02	1.01E-02
PMS1_2_multinomial_train3.98	1.34E-01	9.47E-02	8.15E-03
PMS2_2_multinomial_train3	4.34E-04	1.35E-01	2.10E-03
PMS2_2_multinomial_train3.1	1.33E-26	1.36E-01	1.85E-03
PMS2_2_multinomial_train3.2	2.06E-04	1.31E-01	2.39E-03
PMS2_2_multinomial_train3.3	2.77E-15	1.35E-01	3.31E-03
PMS2_2_multinomial_train3.4	1.33E-26	1.31E-01	4.45E-03
PMS2_2_multinomial_train3.5	1.33E-26	1.35E-01	1.55E-03
PMS2_2_multinomial_train3.6	1.33E-26	1.38E-01	1.12E-03
PMS2_2_multinomial_train3.7	1.33E-26	1.35E-01	9.99E-04
PMS2_2_multinomial_train3.8	3.07E-04	1.34E-01	8.78E-04
PMS2_2_multinomial_train3.9	1.33E-26	1.33E-01	6.82E-03
PMS2_2_multinomial_train3.10	1.89E-03	1.32E-01	2.86E-03
PMS2_2_multinomial_train3.11	1.33E-26	1.30E-01	5.93E-03
PMS2_2_multinomial_train3.12	1.33E-26	1.32E-01	4.94E-03
PMS2_2_multinomial_train3.13	1.33E-26	1.33E-01	4.31E-03
PMS2_2_multinomial_train3.14	1.10E-03	1.34E-01	2.88E-03
PMS2_2_multinomial_train3.15	1.33E-26	1.35E-01	5.26E-03
PMS2_2_multinomial_train3.16	3.22E-16	1.36E-01	2.27E-03
PMS2_2_multinomial_train3.17	1.33E-26	1.35E-01	5.03E-03
PMS2_2_multinomial_train3.18	1.33E-26	1.34E-01	1.59E-03
PMS2_2_multinomial_train3.19	1.33E-26	1.32E-01	3.76E-04
PMS2_2_multinomial_train3.20	1.33E-26	1.36E-01	6.28E-04
PMS2_2_multinomial_train3.21	1.33E-26	1.37E-01	1.64E-03
PMS2_2_multinomial_train3.22	1.33E-26	1.35E-01	2.12E-03
PMS2_2_multinomial_train3.23	2.41E-20	1.32E-01	4.28E-03
PMS2_2_multinomial_train3.24	2.83E-04	1.37E-01	2.85E-03
PMS2_2_multinomial_train3.25	2.20E-03	1.32E-01	3.47E-03
PMS2_2_multinomial_train3.26	1.05E-03	1.31E-01	3.41E-03
PMS2_2_multinomial_train3.27	9.40E-06	1.32E-01	5.13E-03
PMS2_2_multinomial_train3.28	1.33E-26	1.38E-01	1.01E-03
PMS2_2_multinomial_train3.29	6.78E-04	1.34E-01	8.99E-04
PMS2_2_multinomial_train3.30	1.33E-26	1.36E-01	1.32E-03
PMS2_2_multinomial_train3.31	1.33E-26	1.37E-01	1.78E-03
PMS2_2_multinomial_train3.32	1.33E-26	1.35E-01	2.30E-03
PMS2_2_multinomial_train3.33	1.33E-26	1.33E-01	1.20E-03
PMS2_2_multinomial_train3.34	8.90E-04	1.32E-01	4.51E-03
PMS2_2_multinomial_train3.35	5.31E-04	1.36E-01	2.90E-03
PMS2_2_multinomial_train3.36	1.33E-26	1.34E-01	1.72E-03
PMS2_2_multinomial_train3.37	1.33E-26	1.32E-01	6.63E-03
PMS2_2_multinomial_train3.38	1.32E-26	1.35E-01	9.89E-04
PMS2_2_multinomial_train3.39	1.19E-03	1.33E-01	2.71E-03
PMS2_2_multinomial_train3.40	1.33E-26	1.31E-01	3.64E-03
PMS2_2_multinomial_train3.41	5.21E-05	1.38E-01	2.79E-03
PMS2_2_multinomial_train3.42	1.33E-26	1.38E-01	9.87E-04
PMS2_2_multinomial_train3.43	1.61E-09	1.35E-01	3.12E-03
PMS2_2_multinomial_train3.44	1.33E-26	1.38E-01	9.75E-04
PMS2_2_multinomial_train3.45	2.53E-04	1.33E-01	4.01E-03
PMS2_2_multinomial_train3.46	1.33E-26	1.38E-01	2.52E-03
PMS2_2_multinomial_train3.47	1.33E-26	1.31E-01	6.38E-03
PMS2_2_multinomial_train3.48	1.33E-26	1.36E-01	6.02E-04
PMS2_2_multinomial_train3.49	1.33E-26	1.33E-01	2.84E-03
PMS2_2_multinomial_train3.50	2.54E-04	1.32E-01	4.33E-03
PMS2_2_multinomial_train3.51	1.33E-26	1.30E-01	3.31E-03
PMS2_2_multinomial_train3.52	1.33E-26	1.33E-01	5.25E-04
PMS2_2_multinomial_train3.53	1.33E-26	1.36E-01	8.41E-04
PMS2_2_multinomial_train3.54	1.41E-03	1.30E-01	4.13E-03
PMS2_2_multinomial_train3.55	1.33E-26	1.38E-01	1.25E-03
PMS2_2_multinomial_train3.56	1.58E-03	1.34E-01	2.71E-03
PMS2_2_multinomial_train3.57	1.33E-26	1.36E-01	3.11E-03
PMS2_2_multinomial_train3.58	1.33E-26	1.35E-01	4.07E-03
PMS2_2_multinomial_train3.59	3.12E-04	1.32E-01	1.18E-03
PMS2_2_multinomial_train3.60	1.33E-26	1.36E-01	1.58E-03
PMS2_2_multinomial_train3.61	1.33E-26	1.32E-01	7.48E-03
PMS2_2_multinomial_train3.62	4.78E-12	1.35E-01	2.38E-03
PMS2_2_multinomial_train3.63	6.54E-04	1.33E-01	2.37E-03
PMS2_2_multinomial_train3.64	1.33E-26	1.33E-01	2.82E-03
PMS2_2_multinomial_train3.65	1.33E-26	1.36E-01	2.77E-03
PMS2_2_multinomial_train3.66	1.33E-26	1.31E-01	6.10E-03
PMS2_2_multinomial_train3.67	3.93E-22	1.36E-01	2.28E-03
PMS2_2_multinomial_train3.68	1.33E-26	1.37E-01	1.75E-03
PMS2_2_multinomial_train3.69	1.33E-26	1.37E-01	1.33E-26
PMS2_2_multinomial_train3.70	1.33E-26	1.36E-01	6.89E-04
PMS2_2_multinomial_train3.71	1.47E-12	1.31E-01	3.59E-03
PMS2_2_multinomial_train3.72	1.50E-16	1.32E-01	5.00E-03
PMS2_2_multinomial_train3.73	1.33E-26	1.33E-01	1.40E-03
PMS2_2_multinomial_train3.74	1.33E-26	1.31E-01	4.94E-03
PMS2_2_multinomial_train3.75	1.33E-26	1.36E-01	9.65E-04
PMS2_2_multinomial_train3.76	1.33E-26	1.37E-01	9.02E-04
PMS2_2_multinomial_train3.77	1.33E-26	1.33E-01	2.44E-03
PMS2_2_multinomial_train3.78	1.33E-26	1.38E-01	2.00E-03
PMS2_2_multinomial_train3.79	1.33E-26	1.35E-01	1.29E-03
PMS2_2_multinomial_train3.80	1.33E-26	1.35E-01	8.37E-04
PMS2_2_multinomial_train3.81	1.33E-26	1.34E-01	3.92E-03
PMS2_2_multinomial_train3.82	1.33E-26	1.35E-01	2.76E-03
PMS2_2_multinomial_train3.83	1.33E-26	1.37E-01	1.91E-03
PMS2_2_multinomial_train3.84	1.05E-03	1.33E-01	3.55E-03
PMS2_2_multinomial_train3.85	8.52E-04	1.34E-01	2.08E-03
PMS2_2_multinomial_train3.86	4.71E-04	1.35E-01	1.95E-03
PMS2_2_multinomial_train3.87	1.33E-26	1.38E-01	1.78E-03
PMS2_2_multinomial_train3.88	1.33E-26	1.37E-01	2.63E-03
PMS2_2_multinomial_train3.89	1.33E-26	1.33E-01	3.17E-03
PMS2_2_multinomial_train3.90	1.33E-26	1.33E-01	3.69E-03
PMS2_2_multinomial_train3.91	1.33E-26	1.32E-01	4.01E-03
PMS2_2_multinomial_train3.92	1.33E-26	1.34E-01	4.37E-03
PMS2_2_multinomial_train3.93	1.33E-26	1.34E-01	1.80E-03
PMS2_2_multinomial_train3.94	1.33E-26	1.34E-01	2.02E-03
PMS2_2_multinomial_train3.95	1.33E-26	1.38E-01	1.35E-03
PMS2_2_multinomial_train3.96	1.33E-26	1.35E-01	1.73E-03
PMS2_2_multinomial_train3.97	2.51E-03	1.33E-01	3.16E-03
PMS2_2_multinomial_train3.98	8.15E-04	1.35E-01	2.55E-03
