Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K	SBS96L	SBS96M	SBS96N	SBS96O	SBS96P	SBS96Q	SBS96R	SBS96S	SBS96T	SBS96U	SBS96V	SBS96W
UCEC_TCGA-QS-A8F1	1	6	2	9	7	5	0	3	1	3	8	0	7	3	8	6	1	0	1	3	21	0	7
UCEC_TCGA-SJ-A6ZI	21	385	136	346	319	293	181	10	232	52	133	15	45	0	0	15	7	18	39	0	0	20	13
UCEC_TCGA-SJ-A6ZJ	4	10	5	8	14	5	0	0	0	4	2	0	8	0	5	3	12	2	0	3	14	3	2
UCEC_TCGA-SL-A6J9	0	2	1	6	7	3	1	4	2	1	3	0	9	0	2	3	4	0	8	0	8	4	4
UCEC_TCGA-SL-A6JA	10	148	38	108	104	79	57	10	150	24	75	21	26	3	2	12	8	6	31	0	9	27	34
STAD_TCGA-3M-AB46	5	11	5	3	9	6	9	5	10	4	5	4	10	1	26	6	0	2	18	7	44	3	6
STAD_TCGA-3M-AB47	11	14	11	18	15	0	0	2	2	2	12	0	15	4	0	5	0	5	0	0	4	1	20
STAD_TCGA-B7-5816	12	154	55	135	150	141	91	12	82	152	125	53	19	18	0	24	12	53	91	0	5	0	23
STAD_TCGA-B7-5818	3	21	14	6	26	0	3	52	53	3	40	2	45	0	20	50	27	54	6	0	0	24	45
STAD_TCGA-B7-A5TI	15	113	38	111	87	49	59	4	43	27	55	14	16	3	15	0	10	4	14	0	9	7	0
STAD_TCGA-B7-A5TJ	5	40	20	41	38	9	6	11	16	3	6	2	19	0	0	8	0	42	6	9	2	15	14
STAD_TCGA-B7-A5TK	2	6	3	12	12	1	2	0	1	0	3	3	1	0	12	0	3	0	1	0	0	0	8
STAD_TCGA-B7-A5TN	1	2	11	10	12	3	0	2	5	1	1	1	0	2	2	2	2	3	0	0	17	0	23
STAD_TCGA-BR-4183	1	4	5	16	8	3	0	4	1	0	2	4	6	0	1	3	0	3	0	1	4	0	4
STAD_TCGA-BR-4184	27	1931	89	205	206	757	74	0	239	130	0	299	7	107	14	23	0	11	0	0	0	14	4
STAD_TCGA-BR-4187	1	6	5	1	8	3	0	2	0	1	0	0	3	0	3	0	0	0	0	2	0	1	2
STAD_TCGA-BR-4188	0	10	5	24	21	1	1	0	7	0	6	2	1	0	3	1	2	5	0	3	4	0	7
STAD_TCGA-BR-4191	6	9	7	3	6	7	7	12	12	0	4	13	6	8	21	20	3	0	36	0	68	4	2
STAD_TCGA-BR-4201	8	211	94	206	197	161	56	3	166	61	107	50	45	15	4	6	13	7	58	7	0	22	0
STAD_TCGA-BR-4253	0	5	7	4	13	6	1	0	6	0	2	9	11	2	8	5	2	11	0	0	5	5	2
STAD_TCGA-BR-4255	1	6	6	7	10	1	0	0	0	5	0	2	9	0	0	2	11	2	3	0	4	3	2
STAD_TCGA-BR-4256	11	135	39	137	111	109	88	2	100	106	83	13	28	3	12	19	25	57	46	5	8	0	0
STAD_TCGA-BR-4257	15	137	74	151	113	106	90	0	93	103	119	44	42	9	0	6	32	30	35	0	0	21	13
STAD_TCGA-BR-4267	2	2	5	5	5	3	0	4	7	4	1	0	1	0	9	0	0	8	2	1	40	7	1
STAD_TCGA-BR-4279	3	4	11	10	4	3	0	0	2	4	4	0	3	0	2	0	0	1	3	0	2	1	4
STAD_TCGA-BR-4280	2	111	18	62	55	65	61	5	34	45	109	39	7	15	0	8	21	50	53	0	12	0	0
STAD_TCGA-BR-4292	7	264	119	307	287	76	56	4	84	62	87	9	8	17	3	6	11	16	40	4	5	6	18
STAD_TCGA-BR-4294	0	4	0	0	1	4	0	0	3	2	0	1	2	0	0	5	0	0	2	0	10	0	5
STAD_TCGA-BR-4357	5	5	13	14	9	14	10	6	10	0	16	6	11	7	49	11	11	55	0	6	19	18	24
STAD_TCGA-BR-4361	14	223	83	248	168	316	105	20	191	679	276	162	45	0	0	48	210	28	30	0	0	95	0
STAD_TCGA-BR-4362	13	236	64	249	221	97	74	12	79	175	144	75	14	22	5	9	11	128	27	0	12	20	22
STAD_TCGA-BR-4363	3	75	34	74	80	48	38	4	59	37	61	28	4	6	0	0	8	15	0	0	7	5	0
STAD_TCGA-BR-4366	1	11	5	17	16	10	2	1	3	3	8	2	17	1	14	4	4	16	0	8	31	1	4
STAD_TCGA-BR-4368	8	202	68	201	185	152	67	1	161	87	108	31	39	12	16	10	9	14	38	5	0	2	18
STAD_TCGA-BR-4369	6	19	13	13	15	7	2	2	5	1	2	6	5	0	18	16	0	71	2	9	12	5	4
STAD_TCGA-BR-4370	10	206	102	205	221	72	65	6	94	33	58	30	28	0	8	16	16	12	10	4	0	6	20
STAD_TCGA-BR-4371	5	25	18	32	29	10	0	3	0	1	6	0	9	1	12	8	7	11	0	6	1	4	15
STAD_TCGA-BR-6452	52	544	138	349	291	710	313	16	313	946	505	337	109	128	0	125	348	130	0	0	0	773	0
STAD_TCGA-BR-6453	0	17	5	13	18	2	1	5	1	6	3	3	5	0	4	9	3	109	10	1	0	3	8
STAD_TCGA-BR-6454	8	7	8	13	10	14	5	0	5	8	0	5	3	2	12	5	0	21	0	4	21	13	15
STAD_TCGA-BR-6455	0	19	6	15	14	0	2	0	5	2	8	1	25	0	5	0	0	0	0	1	2	2	8
STAD_TCGA-BR-6456	3	0	1	7	1	4	0	0	1	2	2	1	2	1	2	0	5	1	1	0	5	0	8
STAD_TCGA-BR-6457	7	8	7	17	14	1	0	5	3	4	5	0	10	1	6	0	3	24	0	0	4	6	16
STAD_TCGA-BR-6458	3	16	9	15	26	6	1	15	7	6	6	0	7	6	8	7	0	212	2	0	14	5	4
STAD_TCGA-BR-6563	4	9	5	11	16	5	0	7	0	4	4	0	0	0	1	3	0	7	0	0	3	3	4
STAD_TCGA-BR-6564	1	3	6	3	0	3	0	2	0	0	1	0	0	3	6	1	0	0	6	0	0	2	4
STAD_TCGA-BR-6565	5	8	12	10	12	10	0	2	8	3	12	5	11	5	13	1	3	5	0	1	40	3	7
STAD_TCGA-BR-6566	10	157	47	107	95	100	90	7	61	74	94	20	20	12	1	8	12	38	80	0	15	0	0
STAD_TCGA-BR-6705	1	5	6	13	15	5	1	0	0	2	2	2	3	3	8	2	4	18	0	2	12	8	4
STAD_TCGA-BR-6706	1	9	7	8	12	2	1	23	0	6	19	6	9	0	0	5	15	99	0	0	0	5	16
STAD_TCGA-BR-6707	2	11	5	7	20	0	0	0	1	2	3	0	8	0	4	3	2	0	0	9	0	5	8
STAD_TCGA-BR-6709	1	5	2	1	0	2	0	0	7	1	6	0	9	0	6	0	4	5	0	0	4	0	0
STAD_TCGA-BR-6801	0	1	7	16	7	0	0	0	8	4	1	0	5	0	5	7	0	0	0	0	0	0	0
STAD_TCGA-BR-6802	5	134	20	53	29	81	24	0	13	19	37	37	0	28	4	3	0	11	7	3	0	12	4
STAD_TCGA-BR-6803	0	1	1	1	3	0	0	2	0	1	0	0	1	2	1	1	0	0	2	0	0	0	3
STAD_TCGA-BR-6852	12	207	51	126	101	132	66	8	61	49	111	48	13	57	0	14	0	37	49	3	5	11	11
STAD_TCGA-BR-7196	1	3	0	11	4	8	1	0	4	0	0	0	6	6	4	5	0	4	0	4	14	6	5
STAD_TCGA-BR-7197	1	15	16	33	17	3	1	7	0	1	5	1	16	4	5	10	5	59	5	0	12	7	1
STAD_TCGA-BR-7703	12	104	41	114	100	50	39	0	67	30	71	18	28	6	16	0	0	15	31	4	10	0	21
STAD_TCGA-BR-7704	14	8	10	22	12	10	2	10	10	7	13	0	8	11	40	19	18	72	32	6	59	40	26
STAD_TCGA-BR-7707	12	225	77	211	164	133	88	9	84	117	135	58	25	12	6	10	17	53	69	0	0	18	5
STAD_TCGA-BR-7715	1	16	14	18	13	2	3	11	7	3	5	4	10	1	3	4	13	13	8	0	5	0	13
STAD_TCGA-BR-7716	11	5	5	6	5	5	6	4	10	0	5	3	0	3	56	13	2	11	0	12	3	16	14
STAD_TCGA-BR-7717	0	16	11	21	21	7	2	0	4	7	5	0	4	0	7	8	0	26	2	0	22	8	7
STAD_TCGA-BR-7722	0	7	5	14	0	1	0	2	1	4	2	0	3	0	2	3	0	0	0	2	3	5	4
STAD_TCGA-BR-7723	3	4	3	24	12	0	1	8	4	4	21	3	3	4	4	11	4	50	0	2	9	19	15
STAD_TCGA-BR-7851	11	226	105	290	197	135	89	3	98	75	114	51	38	12	7	4	12	10	73	0	0	10	11
STAD_TCGA-BR-7901	4	10	7	7	21	0	3	8	8	8	5	4	7	0	22	9	10	37	8	1	19	20	11
STAD_TCGA-BR-7957	1	6	6	5	8	1	0	0	4	1	0	0	1	2	0	5	0	2	4	0	7	1	7
STAD_TCGA-BR-7958	2	8	7	11	13	6	4	7	13	1	6	0	8	12	10	15	5	29	0	0	35	6	10
STAD_TCGA-BR-7959	1	8	10	15	6	9	1	2	9	0	1	2	6	2	10	4	0	14	0	0	17	8	0
STAD_TCGA-BR-8058	0	2	2	2	3	1	0	3	1	5	1	8	2	0	8	1	0	4	2	0	9	1	5
STAD_TCGA-BR-8059	15	73	27	81	65	43	43	15	36	39	41	32	28	16	19	3	5	52	45	2	109	17	30
STAD_TCGA-BR-8060	3	2	4	16	18	8	2	6	6	9	10	4	18	1	13	20	17	65	16	0	20	12	11
STAD_TCGA-BR-8077	1	12	11	14	12	9	0	0	5	3	1	3	4	9	10	3	0	7	5	4	19	6	3
STAD_TCGA-BR-8078	12	266	99	226	176	124	93	4	118	71	170	48	5	17	8	0	33	29	58	5	9	14	19
STAD_TCGA-BR-8080	8	20	8	15	21	10	3	11	7	1	11	3	0	7	5	0	13	40	0	0	10	6	24
STAD_TCGA-BR-8081	4	173	60	130	156	83	84	2	80	40	71	29	14	14	4	13	0	21	22	1	1	6	14
STAD_TCGA-BR-8284	6	60	27	69	52	12	25	2	19	10	17	7	16	10	7	4	19	9	0	0	0	5	25
STAD_TCGA-BR-8285	0	10	7	15	15	3	0	5	0	2	0	1	7	7	0	10	7	13	6	0	0	1	11
STAD_TCGA-BR-8286	4	17	5	11	14	1	3	4	9	10	0	0	14	1	5	12	10	21	0	0	9	1	17
STAD_TCGA-BR-8289	2	9	11	19	10	14	5	11	5	5	8	0	2	5	10	8	6	57	12	1	19	3	17
STAD_TCGA-BR-8291	4	2	0	1	4	0	0	0	3	0	2	0	1	0	1	0	2	3	0	0	4	0	5
STAD_TCGA-BR-8295	0	5	4	2	2	1	0	2	3	1	4	2	0	0	7	0	0	8	0	0	11	3	2
STAD_TCGA-BR-8296	0	11	6	16	13	0	1	0	1	0	0	0	5	1	14	0	5	0	0	1	7	2	7
STAD_TCGA-BR-8297	0	18	5	28	9	9	2	12	5	8	8	13	10	14	16	3	5	94	0	4	16	0	12
STAD_TCGA-BR-8360	3	190	60	160	94	101	56	5	54	47	49	20	8	9	6	8	5	13	57	6	20	5	24
STAD_TCGA-BR-8361	16	245	106	289	196	166	81	4	139	89	133	28	43	33	10	15	38	39	36	0	30	4	0
STAD_TCGA-BR-8363	9	166	61	159	114	107	92	0	88	109	102	46	32	13	3	20	39	66	38	2	17	21	26
STAD_TCGA-BR-8364	0	0	2	4	1	2	0	0	0	1	4	0	2	0	1	2	0	0	0	0	4	0	2
STAD_TCGA-BR-8365	0	0	2	5	5	0	0	2	2	0	0	0	0	2	2	1	3	0	3	0	0	2	0
STAD_TCGA-BR-8366	2	14	3	15	3	4	2	24	5	0	18	4	17	0	1	10	23	45	0	3	0	9	8
STAD_TCGA-BR-8367	1	11	5	9	10	0	0	0	8	3	0	1	3	0	3	0	0	6	2	0	6	2	5
STAD_TCGA-BR-8368	6	168	67	226	152	82	48	0	61	37	76	5	16	14	1	3	15	18	29	0	9	7	33
STAD_TCGA-BR-8369	3	19	8	23	25	4	9	7	4	8	5	0	18	0	5	5	14	52	8	6	11	5	17
STAD_TCGA-BR-8370	1	11	4	24	13	5	4	2	4	0	6	1	3	14	5	3	0	4	1	3	8	0	26
STAD_TCGA-BR-8371	0	0	1	2	4	1	2	0	0	3	2	1	0	0	0	6	0	2	0	0	1	0	0
STAD_TCGA-BR-8372	10	163	56	129	105	88	68	3	57	235	231	80	29	17	0	3	7	25	49	6	18	20	45
STAD_TCGA-BR-8373	5	6	9	13	10	11	1	3	2	3	2	5	2	1	8	0	6	9	6	1	9	1	0
STAD_TCGA-BR-8380	0	13	11	12	15	0	0	0	1	1	0	1	2	3	3	1	1	7	1	0	8	4	7
STAD_TCGA-BR-8381	4	13	3	24	14	7	1	2	6	0	0	7	7	3	5	9	14	4	5	4	11	5	15
STAD_TCGA-BR-8382	8	166	54	158	123	54	54	6	72	33	111	37	12	7	2	4	0	21	78	11	6	0	8
STAD_TCGA-BR-8384	0	4	2	6	6	4	3	3	0	0	0	1	0	0	0	5	6	8	0	0	9	2	3
STAD_TCGA-BR-8483	5	22	5	15	16	0	0	0	3	1	8	2	13	0	2	0	6	11	7	2	10	12	14
STAD_TCGA-BR-8484	0	7	6	7	9	1	0	4	4	4	3	1	11	0	4	6	2	9	0	0	7	6	9
STAD_TCGA-BR-8485	4	3	6	10	14	12	0	26	4	16	14	0	10	3	7	7	19	207	0	0	20	2	4
STAD_TCGA-BR-8486	0	6	1	5	8	10	3	0	0	4	0	0	8	0	4	3	3	0	0	0	3	4	6
STAD_TCGA-BR-8487	18	364	127	423	350	362	282	0	279	367	156	123	37	10	10	18	93	20	119	0	0	32	3
STAD_TCGA-BR-8588	3	12	5	21	20	0	1	1	7	0	9	7	13	9	3	0	6	18	0	0	0	3	13
STAD_TCGA-BR-8589	2	8	0	12	3	4	0	295	3	3	118	25	12	0	1	13	59	703	8	0	11	96	13
STAD_TCGA-BR-8590	2	4	1	14	15	4	5	5	2	0	4	3	0	2	8	2	8	52	4	4	4	8	4
STAD_TCGA-BR-8591	13	209	71	217	155	110	142	3	104	115	202	44	64	10	5	18	7	33	47	0	17	0	41
STAD_TCGA-BR-8592	0	4	5	14	3	0	0	0	0	4	2	0	4	0	0	0	0	1	0	2	0	0	4
STAD_TCGA-BR-8676	3	8	6	4	16	6	0	0	1	0	1	3	2	4	2	9	0	11	3	3	8	2	7
STAD_TCGA-BR-8677	0	2	9	8	16	0	1	0	2	3	1	0	7	9	5	5	4	0	0	0	3	0	9
STAD_TCGA-BR-8678	8	10	14	15	8	0	0	2	6	0	4	1	5	3	15	3	9	3	9	0	5	5	11
STAD_TCGA-BR-8679	3	25	6	24	21	0	0	8	13	6	5	0	10	3	13	10	8	13	9	0	5	12	6
STAD_TCGA-BR-8680	1507	694	1685	66	87	363	73	1409	12	467	0	762	0	59	1	287	0	166	0	174	0	0	0
STAD_TCGA-BR-8682	1	12	12	12	20	0	0	0	2	0	1	1	4	0	4	3	0	4	0	2	1	2	3
STAD_TCGA-BR-8683	7	14	6	20	24	6	0	0	5	6	6	5	14	6	5	5	6	2	11	2	18	3	16
STAD_TCGA-BR-8686	5	11	7	18	12	0	1	0	7	0	0	4	5	6	10	6	9	3	0	0	0	1	33
STAD_TCGA-BR-8687	3	0	3	11	7	8	1	16	12	2	8	1	13	5	4	8	7	102	0	0	0	0	22
STAD_TCGA-BR-8690	6	17	8	9	18	4	3	3	5	13	4	0	12	19	15	0	0	12	6	6	10	13	10
STAD_TCGA-BR-A44T	0	1	3	5	0	2	0	0	1	0	1	2	0	0	0	1	0	0	0	4	0	3	0
STAD_TCGA-BR-A44U	0	10	6	14	25	3	1	0	3	2	1	0	9	0	1	4	2	13	9	0	8	0	0
STAD_TCGA-BR-A452	0	4	7	4	9	5	0	8	0	0	0	5	11	1	21	5	2	32	0	5	7	0	5
STAD_TCGA-BR-A453	2	11	4	9	5	0	12	0	4	0	6	7	7	6	0	2	0	0	0	1	0	4	6
STAD_TCGA-BR-A4CQ	6	10	9	34	19	7	2	2	11	2	7	0	22	5	9	5	7	11	0	4	24	4	24
STAD_TCGA-BR-A4CR	3	6	1	4	11	5	5	0	2	0	6	3	5	1	0	7	0	2	4	0	9	8	3
STAD_TCGA-BR-A4CS	11	14	11	26	14	4	4	5	3	0	4	3	13	0	11	11	0	6	8	6	29	1	10
STAD_TCGA-BR-A4IU	1	2	5	5	2	1	0	0	2	1	4	1	0	0	0	1	0	0	0	0	0	0	3
STAD_TCGA-BR-A4IV	0	1	1	2	2	9	2	2	0	0	0	0	0	1	2	3	0	4	0	0	2	2	7
STAD_TCGA-BR-A4IY	5	12	7	18	20	1	0	1	12	5	10	0	3	7	13	2	4	1	4	0	36	9	17
STAD_TCGA-BR-A4IZ	0	2	3	4	4	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2
STAD_TCGA-BR-A4J1	1	9	6	5	9	0	0	0	2	3	0	4	1	9	7	0	3	3	3	0	19	0	3
STAD_TCGA-BR-A4J2	1	10	7	9	19	1	0	0	0	0	5	0	5	0	0	1	0	2	3	2	0	2	3
STAD_TCGA-BR-A4J4	4	4	5	23	14	1	5	0	0	3	3	1	8	4	0	6	0	0	0	0	10	0	10
STAD_TCGA-BR-A4J5	1	9	3	19	18	1	0	2	2	2	4	7	3	5	0	1	0	12	0	5	4	4	13
STAD_TCGA-BR-A4J6	0	1	0	1	2	1	0	0	0	0	3	0	2	4	1	2	1	0	0	4	2	10	5
STAD_TCGA-BR-A4J7	0	13	5	10	8	8	0	0	0	1	0	0	4	1	0	3	6	2	0	0	1	0	6
STAD_TCGA-BR-A4J8	1	15	10	10	20	0	1	0	3	8	0	0	4	2	7	2	6	6	0	0	2	12	6
STAD_TCGA-BR-A4J9	0	2	3	10	6	3	0	0	2	0	1	0	0	0	0	3	2	3	3	0	2	4	4
STAD_TCGA-BR-A4PD	1	5	5	6	6	7	1	8	1	6	10	5	6	8	6	12	10	63	0	0	0	9	18
STAD_TCGA-BR-A4PE	4	28	10	23	33	11	3	1	3	2	1	4	27	8	11	8	0	27	2	1	16	3	29
STAD_TCGA-BR-A4PF	5	11	3	14	9	7	1	0	5	2	3	2	7	0	6	3	6	3	3	0	10	0	19
STAD_TCGA-BR-A4QI	1	15	9	8	13	0	3	2	10	1	4	3	3	0	9	10	6	14	0	2	5	11	21
STAD_TCGA-BR-A4QL	22	346	134	375	275	122	80	4	109	73	137	10	60	10	12	14	30	25	51	0	4	41	18
STAD_TCGA-BR-A4QM	0	15	9	6	12	2	0	0	5	4	5	4	9	8	3	4	2	14	9	1	0	1	10
STAD_TCGA-CD-5798	3	14	8	8	11	3	1	6	2	0	2	5	3	2	3	8	0	7	2	4	9	15	4
STAD_TCGA-CD-5799	0	8	5	8	3	0	3	0	3	2	1	1	3	1	1	0	0	1	0	1	5	5	6
STAD_TCGA-CD-5800	1	21	15	22	16	10	3	6	5	3	0	4	6	5	23	22	9	2	3	0	9	6	12
STAD_TCGA-CD-5801	3	8	18	19	21	5	8	119	28	6	33	9	18	3	6	33	32	113	0	0	0	29	34
STAD_TCGA-CD-5802	1	2	3	6	9	3	2	0	7	1	0	2	4	0	8	7	6	0	0	0	1	2	0
STAD_TCGA-CD-5803	0	5	2	1	4	1	0	0	2	0	1	0	2	1	3	1	3	1	2	2	5	4	5
STAD_TCGA-CD-5804	1	9	6	19	7	2	0	2	3	4	3	1	6	6	9	0	3	0	0	0	0	0	8
STAD_TCGA-CD-5813	7	17	8	15	20	0	0	1	12	7	15	7	4	5	12	9	11	8	2	2	30	21	10
STAD_TCGA-CD-8524	4	19	10	29	22	8	1	0	7	4	5	4	12	5	3	4	0	12	1	2	12	4	22
STAD_TCGA-CD-8525	2	8	10	3	7	0	1	2	1	1	7	1	5	2	23	0	2	4	0	0	12	0	8
STAD_TCGA-CD-8526	1	9	4	12	1	1	0	0	2	3	1	0	2	0	2	1	0	1	0	0	7	0	10
STAD_TCGA-CD-8527	5	37	16	48	22	3	14	5	17	13	17	10	17	5	10	2	0	16	0	1	26	7	17
STAD_TCGA-CD-8528	3	12	10	23	23	3	3	0	3	0	12	4	12	1	1	1	0	3	1	0	14	0	6
STAD_TCGA-CD-8529	11	13	10	14	17	14	6	7	10	3	15	11	28	20	73	18	5	5	29	15	136	31	14
STAD_TCGA-CD-8530	4	9	4	9	9	0	3	2	3	3	0	2	4	0	12	1	8	28	0	0	7	1	6
STAD_TCGA-CD-8531	1	24	10	19	22	11	5	4	26	8	15	20	25	13	3	4	16	10	11	2	38	27	11
STAD_TCGA-CD-8532	1	4	4	5	6	0	1	0	1	6	0	0	1	0	2	4	6	1	0	0	1	4	3
STAD_TCGA-CD-8533	0	17	13	26	28	4	0	4	0	3	3	0	14	0	7	1	4	1	7	2	1	9	11
STAD_TCGA-CD-8534	1	10	2	10	7	1	0	2	4	2	0	0	0	0	5	9	8	0	3	0	2	4	2
STAD_TCGA-CD-8535	3	13	15	22	6	6	6	21	18	0	9	5	15	0	10	29	7	83	1	2	18	25	20
STAD_TCGA-CD-8536	15	153	53	166	127	74	68	0	72	47	69	22	28	13	0	0	2	7	15	1	11	5	15
STAD_TCGA-CD-A486	4	18	7	10	13	0	1	0	1	4	5	0	9	2	2	11	4	0	0	1	4	1	15
STAD_TCGA-CD-A487	5	7	8	21	4	2	0	12	13	3	2	0	10	2	19	8	7	57	17	0	8	5	5
STAD_TCGA-CD-A489	0	6	6	6	6	2	0	4	1	1	7	1	4	4	4	7	8	5	4	1	0	10	9
STAD_TCGA-CD-A48A	5	15	18	22	20	8	1	8	4	9	7	13	8	4	8	18	6	72	7	3	7	6	22
STAD_TCGA-CD-A48C	8	17	15	21	14	4	0	4	1	0	12	9	6	7	11	8	0	66	10	2	25	14	18
STAD_TCGA-CD-A4MG	18	392	108	256	242	337	253	16	186	160	281	76	44	31	0	20	0	22	147	1	8	0	0
STAD_TCGA-CD-A4MH	1	9	2	12	11	7	0	0	9	1	0	6	6	1	5	4	6	2	0	1	7	4	5
STAD_TCGA-CD-A4MI	10	145	63	118	113	103	79	7	107	40	93	45	21	20	0	0	20	17	101	0	0	0	9
STAD_TCGA-CD-A4MJ	2	101	31	107	83	62	56	0	43	58	61	16	17	24	3	0	4	12	6	2	13	0	19
STAD_TCGA-CG-4300	4	12	9	19	18	1	3	3	6	7	3	4	10	2	3	5	11	17	4	0	8	2	12
STAD_TCGA-CG-4301	3	3	1	8	5	1	0	2	3	1	3	0	5	0	11	1	0	0	2	1	5	5	4
STAD_TCGA-CG-4304	1	5	4	2	10	3	2	0	6	1	4	2	4	0	13	1	6	3	1	4	5	6	0
STAD_TCGA-CG-4305	14	169	60	188	125	89	102	4	112	71	131	40	25	22	2	15	37	29	32	0	16	14	14
STAD_TCGA-CG-4306	11	167	72	213	201	68	52	1	88	50	85	19	31	9	12	10	10	4	71	0	0	13	5
STAD_TCGA-CG-4436	0	13	9	24	22	2	1	10	1	6	2	0	8	3	12	3	0	62	6	1	26	9	0
STAD_TCGA-CG-4437	12	30	16	32	29	18	10	9	17	9	29	18	39	25	50	13	0	8	14	2	194	43	32
STAD_TCGA-CG-4438	3	7	6	19	11	6	4	4	11	6	8	0	4	0	25	3	0	2	0	0	35	2	15
STAD_TCGA-CG-4440	7	15	12	7	7	2	3	7	6	1	11	0	3	2	14	11	3	13	4	0	14	4	7
STAD_TCGA-CG-4441	3	7	14	18	14	11	4	1	1	3	1	0	16	0	5	0	0	24	3	0	6	0	4
STAD_TCGA-CG-4442	11	179	82	180	142	150	123	5	111	227	144	43	20	0	1	5	58	19	74	0	0	2	4
STAD_TCGA-CG-4443	1	6	0	3	6	5	1	2	2	2	2	0	6	4	15	4	11	0	7	1	24	10	5
STAD_TCGA-CG-4444	1	9	8	11	16	4	3	4	9	1	0	0	15	0	6	11	0	97	0	7	17	0	11
STAD_TCGA-CG-4449	3	12	8	7	3	5	2	2	3	7	3	5	8	0	13	8	0	5	0	0	13	4	0
STAD_TCGA-CG-4455	0	0	2	3	4	0	0	0	1	0	0	1	10	0	3	1	5	2	3	3	0	8	8
STAD_TCGA-CG-4460	17	392	209	457	421	131	88	8	124	98	74	45	29	0	3	15	0	17	47	1	17	0	8
STAD_TCGA-CG-4462	3	10	8	13	16	3	0	4	0	0	1	3	5	0	3	1	2	11	2	1	11	0	0
STAD_TCGA-CG-4465	4	89	28	69	43	67	63	8	64	31	73	21	18	6	1	10	8	30	19	0	14	0	21
STAD_TCGA-CG-4466	4	12	9	11	18	3	2	17	4	5	2	2	9	5	15	6	0	81	8	6	22	6	1
STAD_TCGA-CG-4469	13	25	13	31	19	8	8	13	7	4	11	6	13	3	9	8	8	130	1	0	37	15	3
STAD_TCGA-CG-4474	1	13	10	19	16	4	3	4	6	3	2	1	4	0	8	0	2	0	0	0	4	1	6
STAD_TCGA-CG-4475	0	2	4	5	8	1	0	4	8	2	5	2	1	0	3	5	2	0	1	0	15	2	3
STAD_TCGA-CG-4476	5	6	5	11	14	12	4	2	3	5	0	0	6	5	21	4	4	2	0	0	17	2	18
STAD_TCGA-CG-4477	0	3	4	6	8	1	2	0	4	0	1	0	1	0	3	8	1	3	0	1	18	0	7
STAD_TCGA-CG-5716	1	1	3	3	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	6
STAD_TCGA-CG-5717	3	6	3	0	5	1	4	2	6	6	16	4	12	4	28	5	0	6	0	0	40	4	9
STAD_TCGA-CG-5718	1	7	6	13	5	3	0	0	1	1	6	6	11	0	5	13	1	2	1	2	11	2	10
STAD_TCGA-CG-5719	0	4	6	14	13	8	0	2	1	2	1	1	5	0	12	6	0	0	0	1	4	7	3
STAD_TCGA-CG-5720	1	6	4	16	8	5	0	2	0	1	5	2	5	2	10	2	3	3	6	0	5	2	15
STAD_TCGA-CG-5721	9	307	147	397	341	254	134	3	125	1982	331	367	31	17	0	41	203	50	56	0	0	162	7
STAD_TCGA-CG-5722	0	7	9	11	14	0	3	2	2	2	4	0	11	1	8	2	4	0	0	0	0	6	18
STAD_TCGA-CG-5723	13	311	96	211	228	232	63	13	114	155	128	105	21	38	7	27	10	29	45	4	8	15	0
STAD_TCGA-CG-5724	1	11	9	15	15	4	3	2	7	1	1	0	13	0	2	5	6	28	4	4	5	3	4
STAD_TCGA-CG-5725	0	3	5	6	2	3	1	2	0	0	0	0	3	3	0	4	0	1	0	1	4	0	12
STAD_TCGA-CG-5726	8	281	100	156	128	156	73	4	78	111	97	30	18	22	4	20	22	12	43	1	8	33	23
STAD_TCGA-CG-5727	6	18	19	18	24	0	4	2	6	2	6	4	6	3	12	10	11	5	5	5	26	3	8
STAD_TCGA-CG-5728	9	234	84	218	197	98	86	7	82	80	160	58	41	9	11	0	33	24	50	9	12	21	12
STAD_TCGA-CG-5730	5	20	14	21	22	6	2	0	11	5	3	0	12	0	21	20	13	0	0	3	6	7	11
STAD_TCGA-CG-5732	0	1	4	10	9	0	3	0	6	2	1	2	4	0	3	6	3	5	0	6	8	0	6
STAD_TCGA-CG-5733	13	151	77	163	114	106	72	7	110	49	131	27	36	4	0	12	15	22	75	4	0	0	5
STAD_TCGA-CG-5734	1	18	9	13	9	2	1	4	3	2	8	1	9	0	0	6	0	10	0	0	6	7	3
STAD_TCGA-D7-5577	4	7	9	14	11	5	1	9	6	2	0	4	11	2	2	12	6	10	0	0	9	5	15
STAD_TCGA-D7-5578	5	20	14	43	23	15	1	2	1	9	7	0	10	1	30	1	9	65	4	9	16	5	3
STAD_TCGA-D7-5579	4	9	12	7	7	3	8	11	2	0	9	5	8	2	15	1	11	24	1	4	12	7	12
STAD_TCGA-D7-6518	5	9	5	11	10	4	2	2	4	0	3	1	5	1	8	3	0	9	1	5	11	2	3
STAD_TCGA-D7-6519	0	3	6	2	8	1	3	0	0	4	0	0	8	0	5	1	2	1	4	3	4	2	10
STAD_TCGA-D7-6520	3	7	4	7	5	1	2	2	0	1	4	3	6	0	10	1	5	4	0	0	5	4	2
